Data Owner,Data Status,Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Result,Rpt Limit,Units,Method,Depth,Matrix,Sample Type,Parent Sample,Description,Notes,Result Rejected
0310,"1000 - Non-Public, Review Status Unknown",D16 - San Joaquin River @ Twitchell Island,D16 - Twitchell,B9D80581401,E0922B2054,09/15/2022 07:15,Field Specific Conductance,0, 873,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D26 - San Joaquin River @ Potato Point,D26,B9D80461340,E0922B2055,09/15/2022 08:15,Specific Conductance,0,522,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D26 - San Joaquin River @ Potato Point,D26,B9D80461340,E0922B2055,09/15/2022 08:15,Field Specific Conductance,0, 524,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",MD10A - Disappointment Slough @ Bishop Cut,MD10A,B9S80251252,E0922B2056,09/15/2022 09:40,Specific Conductance,0,250,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",MD10A - Disappointment Slough @ Bishop Cut,MD10A,B9S80251252,E0922B2056,09/15/2022 09:40,Field Specific Conductance,0, 250,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",P8 - San Joaquin River @ Buckley Cove,P8,B9D75871229,E0922B2057,09/15/2022 11:25,Specific Conductance,0,701,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",P8 - San Joaquin River @ Buckley Cove,P8,B9D75871229,E0922B2057,09/15/2022 11:25,Field Specific Conductance,0, 701,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D6 - Suisun Bay @ Bulls Head nr. Martinez,D6,E3B80272071,E0922B2130,09/19/2022 11:20,Specific Conductance,0,30900,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D6 - Suisun Bay @ Bulls Head nr. Martinez,D6,E3B80272071,E0922B2130,09/19/2022 11:20,Field Specific Conductance,0, 30898,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D8 - Suisun Bay off Middle Point nr. Nichols,D8,E3B80361594,E0922B2131,09/19/2022 12:20,Specific Conductance,0,18000,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D8 - Suisun Bay off Middle Point nr. Nichols,D8,E3B80361594,E0922B2131,09/19/2022 12:20,Field Specific Conductance,0, 17966,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D10 - Sacramento River @ Chipps Island,D10,B9D80281551,E0922B2132,09/19/2022 13:00,Specific Conductance,0,14100,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D10 - Sacramento River @ Chipps Island,D10,B9D80281551,E0922B2132,09/19/2022 13:00,Field Specific Conductance,0, 14324,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,D7,E0B80702024,E0922B2166,09/20/2022 11:25,Specific Conductance,0,20700,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,D7,E0B80702024,E0922B2166,09/20/2022 11:25,Field Specific Conductance,0, 22017,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZS42 - Suisun Slough @ Volanti Slough,NZS42,E3S81082029,E0922B2167,09/20/2022 12:50,Specific Conductance,0,13600,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZS42 - Suisun Slough @ Volanti Slough,NZS42,E3S81082029,E0922B2167,09/20/2022 12:50,Field Specific Conductance,0, 13731,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ032 - Montezuma Slough nr Grizzly Island Club,NZ032,E3S81022013,E0922B2168,09/20/2022 13:55,Specific Conductance,0,13500,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ032 - Montezuma Slough nr Grizzly Island Club,NZ032,E3S81022013,E0922B2168,09/20/2022 13:55,Field Specific Conductance,0, 13588,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D41A - San Pablo Bay near Mouth of Petaluma River,D41A,E0B80512234,E0922B2208,09/21/2022 10:00,Specific Conductance,0,39600,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D41A - San Pablo Bay near Mouth of Petaluma River,D41A,E0B80512234,E0922B2208,09/21/2022 10:00,Field Specific Conductance,0, 40246,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D41 - San Pablo Bay near Pinole Point,D41,E0B80182224,E0922B2209,09/21/2022 11:45,Specific Conductance,0,44000,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D41 - San Pablo Bay near Pinole Point,D41,E0B80182224,E0922B2209,09/21/2022 11:45,Field Specific Conductance,0, 44793,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ325 - San Pablo Bay near Rock Wall and Light 15,NZ325,E3B80352175,E0922B2210,09/21/2022 12:40,Specific Conductance,0,37300,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ325 - San Pablo Bay near Rock Wall and Light 15,NZ325,E3B80352175,E0922B2210,09/21/2022 12:40,Field Specific Conductance,0, 38141,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ002 - Carquinez Strait near Glencove Harbor,NZ002,E0E80392129,E0922B2211,09/21/2022 13:00,Specific Conductance,0,36400,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ002 - Carquinez Strait near Glencove Harbor,NZ002,E0E80392129,E0922B2211,09/21/2022 13:00,Field Specific Conductance,0, 37067,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ004 - Carquinez Strait near Ozol Pier,NZ004,E0E80212097,E0922B2212,09/21/2022 13:20,Specific Conductance,0,34000,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ004 - Carquinez Strait near Ozol Pier,NZ004,E0E80212097,E0922B2212,09/21/2022 13:20,Field Specific Conductance,0, 34493,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D4 - Sacramento River above Point Sacramento,D4,B9D80381492,E0922B2076,09/30/2022 07:25,Specific Conductance,0,10700,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D4 - Sacramento River above Point Sacramento,D4,B9D80381492,E0922B2076,09/30/2022 07:25,Field Specific Conductance,0, 11024,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D22 - Sacramento River @ Emmaton,D22,B9D80511443,E0922B2077,09/30/2022 08:25,Specific Conductance,0,4780,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D22 - Sacramento River @ Emmaton,D22,B9D80511443,E0922B2077,09/30/2022 08:25,Field Specific Conductance,0, 4754,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,EZ6,EZ6,E0922B2102,09/30/2022 08:25,Specific Conductance,0,4730,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,EZ6,EZ6,E0922B2102,09/30/2022 08:25,Field Specific Conductance,0, 4754,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,EZ2,EZ2,E0922B2103,09/30/2022 09:20,Specific Conductance,0,1020,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,EZ2,EZ2,E0922B2103,09/30/2022 09:20,Field Specific Conductance,0, 1054,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ068 in Sacramento River,NZ068,B9D80861414,E0922B2078,09/30/2022 10:05,Specific Conductance,0,749,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ068 in Sacramento River,NZ068,B9D80861414,E0922B2078,09/30/2022 10:05,Field Specific Conductance,0, 733,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,E1022B2276,10/12/2022 08:15,Specific Conductance,0,140,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,E1022B2276,10/12/2022 08:15,Field Specific Conductance,0, 139,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",C9 - West Canal @ Clifton Court Intake,C9,B9C74981333,E1022B2277,10/12/2022 10:05,Specific Conductance,0,493,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",C9 - West Canal @ Clifton Court Intake,C9,B9C74981333,E1022B2277,10/12/2022 10:05,Field Specific Conductance,0, 491,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",C10A - San Joaquin River near Vernalis @ SJR Club,C10A,B9D74081159,E1022B2278,10/12/2022 11:15,Specific Conductance,0,247,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",C10A - San Joaquin River near Vernalis @ SJR Club,C10A,B9D74081159,E1022B2278,10/12/2022 11:15,Field Specific Conductance,0, 244,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D12 - San Joaquin River @ Antioch Ship Channel,D12,B9D80131484,E1022B2287,10/13/2022 09:00,Specific Conductance,0,6950,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D12 - San Joaquin River @ Antioch Ship Channel,D12,B9D80131484,E1022B2287,10/13/2022 09:00,Field Specific Conductance,0, 7092,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone-6000 µS/cm bottom EC,EZ6-SJR,EZ6-SJR,E1022B2303,10/13/2022 09:55,Specific Conductance,0,5060,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone-6000 µS/cm bottom EC,EZ6-SJR,EZ6-SJR,E1022B2303,10/13/2022 09:55,Field Specific Conductance,0, 5106,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone-2000 µS/cm bottom EC,EZ2-SJR,EZ2-SJR,E1022B2304,10/13/2022 11:00,Specific Conductance,0,1850,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone-2000 µS/cm bottom EC,EZ2-SJR,EZ2-SJR,E1022B2304,10/13/2022 11:00,Field Specific Conductance,0, 1835,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D16 - San Joaquin River @ Twitchell Island,D16 - Twitchell,B9D80581401,E1022B2306,10/13/2022 11:35,Specific Conductance,0,1640,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D16 - San Joaquin River @ Twitchell Island,D16 - Twitchell,B9D80581401,E1022B2306,10/13/2022 11:35,Field Specific Conductance,0, 1618,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D19 - Frank's Tract near Russo's Landing,D19,B9D80261369,E1022B2288,10/13/2022 12:45,Specific Conductance,0,881,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D19 - Frank's Tract near Russo's Landing,D19,B9D80261369,E1022B2288,10/13/2022 12:45,Field Specific Conductance,0, 864,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D28A - Old River @ Rancho Del Rio,D28A,B9D75821344,E1022B2289,10/13/2022 13:35,Specific Conductance,0,619,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D28A - Old River @ Rancho Del Rio,D28A,B9D75821344,E1022B2289,10/13/2022 13:35,Field Specific Conductance,0, 610,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D26 - San Joaquin River @ Potato Point,D26,B9D80461340,E1022B2307,10/14/2022 08:55,Specific Conductance,0,733,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D26 - San Joaquin River @ Potato Point,D26,B9D80461340,E1022B2307,10/14/2022 08:55,Field Specific Conductance,0, 721,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",MD10A - Disappointment Slough @ Bishop Cut,MD10A,B9S80251252,E1022B2308,10/14/2022 10:30,Specific Conductance,0,339,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",MD10A - Disappointment Slough @ Bishop Cut,MD10A,B9S80251252,E1022B2308,10/14/2022 10:30,Field Specific Conductance,0, 336,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",P8 - San Joaquin River @ Buckley Cove,P8,B9D75871229,E1022B2309,10/14/2022 12:35,Specific Conductance,0,772,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",P8 - San Joaquin River @ Buckley Cove,P8,B9D75871229,E1022B2309,10/14/2022 12:35,Field Specific Conductance,0, 764,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D4 - Sacramento River above Point Sacramento,D4,B9D80381492,E1022B2319,10/17/2022 11:15,Specific Conductance,0,10200,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D4 - Sacramento River above Point Sacramento,D4,B9D80381492,E1022B2319,10/17/2022 11:15,Field Specific Conductance,0, 9841,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D22 - Sacramento River @ Emmaton,D22,B9D80511443,E1022B2320,10/17/2022 12:05,Specific Conductance,0,4650,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D22 - Sacramento River @ Emmaton,D22,B9D80511443,E1022B2320,10/17/2022 12:05,Field Specific Conductance,0, 4487,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,EZ6,EZ6,E1022B2336,10/17/2022 12:05,Specific Conductance,0,4450,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,EZ6,EZ6,E1022B2336,10/17/2022 12:05,Field Specific Conductance,0, 4487,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,EZ2,EZ2,E1022B2337,10/17/2022 13:00,Specific Conductance,0,824,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,EZ2,EZ2,E1022B2337,10/17/2022 13:00,Field Specific Conductance,0, 950,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ068 in Sacramento River,NZ068,B9D80861414,E1022B2321,10/17/2022 13:30,Specific Conductance,0,829,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ068 in Sacramento River,NZ068,B9D80861414,E1022B2321,10/17/2022 13:30,Field Specific Conductance,0, 857,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D6 - Suisun Bay @ Bulls Head nr. Martinez,D6,E3B80272071,E1022B2355,10/18/2022 12:00,Specific Conductance,0,30900,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D6 - Suisun Bay @ Bulls Head nr. Martinez,D6,E3B80272071,E1022B2355,10/18/2022 12:00,Field Specific Conductance,0, 31993,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D8 - Suisun Bay off Middle Point nr. Nichols,D8,E3B80361594,E1022B2356,10/18/2022 13:15,Specific Conductance,0,17300,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D8 - Suisun Bay off Middle Point nr. Nichols,D8,E3B80361594,E1022B2356,10/18/2022 13:15,Field Specific Conductance,0, 16194,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D10 - Sacramento River @ Chipps Island,D10,B9D80281551,E1022B2357,10/18/2022 14:05,Specific Conductance,0,12900,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D10 - Sacramento River @ Chipps Island,D10,B9D80281551,E1022B2357,10/18/2022 14:05,Field Specific Conductance,0, 12655,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,D7,E0B80702024,E1022B2382,10/19/2022 10:50,Specific Conductance,0,21400,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,D7,E0B80702024,E1022B2382,10/19/2022 10:50,Field Specific Conductance,0, 21755,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZS42 - Suisun Slough @ Volanti Slough,NZS42,E3S81082029,E1022B2383,10/19/2022 12:15,Specific Conductance,0,15100,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZS42 - Suisun Slough @ Volanti Slough,NZS42,E3S81082029,E1022B2383,10/19/2022 12:15,Field Specific Conductance,0, 15206,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ032 - Montezuma Slough nr Grizzly Island Club,NZ032,E3S81022013,E1022B2384,10/19/2022 13:30,Specific Conductance,0,15600,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ032 - Montezuma Slough nr Grizzly Island Club,NZ032,E3S81022013,E1022B2384,10/19/2022 13:30,Field Specific Conductance,0, 16004,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D41A - San Pablo Bay near Mouth of Petaluma River,D41A,E0B80512234,E1022B2415,10/20/2022 09:00,Specific Conductance,0,38300,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D41A - San Pablo Bay near Mouth of Petaluma River,D41A,E0B80512234,E1022B2415,10/20/2022 09:00,Field Specific Conductance,0, 38903,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D41 - San Pablo Bay near Pinole Point,D41,E0B80182224,E1022B2416,10/20/2022 10:35,Specific Conductance,0,44100,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D41 - San Pablo Bay near Pinole Point,D41,E0B80182224,E1022B2416,10/20/2022 10:35,Field Specific Conductance,0, 44933,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ325 - San Pablo Bay near Rock Wall and Light 15,NZ325,E3B80352175,E1022B2417,10/20/2022 11:25,Specific Conductance,0,38700,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ325 - San Pablo Bay near Rock Wall and Light 15,NZ325,E3B80352175,E1022B2417,10/20/2022 11:25,Field Specific Conductance,0, 39354,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ002 - Carquinez Strait near Glencove Harbor,NZ002,E0E80392129,E1022B2418,10/20/2022 11:45,Specific Conductance,0,36200,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ002 - Carquinez Strait near Glencove Harbor,NZ002,E0E80392129,E1022B2418,10/20/2022 11:45,Field Specific Conductance,0, 37222,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ004 - Carquinez Strait near Ozol Pier,NZ004,E0E80212097,E1022B2419,10/20/2022 12:05,Specific Conductance,0,33500,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ004 - Carquinez Strait near Ozol Pier,NZ004,E0E80212097,E1022B2419,10/20/2022 12:05,Field Specific Conductance,0, 33926,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
