"","count_(Intercept)","count_chlor","count_depth","count_DO","count_habitat","count_month","count_salinity2","count_sediment","count_turb","count_w_temp","zero_(Intercept)","zero_chlor","zero_depth","zero_DO","zero_habitat","zero_month","zero_salinity2","zero_sediment","zero_turb","zero_w_temp","df","logLik","AICc","delta","weight"
"237007",11.3711701167968,NA,0.16181827048444,0.0640419880933051,"+",NA,NA,"+",0.0119887385629263,-0.157101855438882,14.3021996793095,NA,-0.202875208670164,-0.484188725196828,"+",NA,NA,"+",0.00620559849868853,-0.478576007700059,21,-1429.74541968045,2906.06509678665,51.6061265106046,8.90437444378505e-13
"238546",12.1198290757193,-0.0569471064814365,NA,NA,NA,"+",NA,"+",-0.00334712102029639,-0.126803131990237,8.97557348306149,0.0478387217193761,NA,NA,NA,"+",NA,"+",0.00620764763266442,-0.466321606796086,17,-1434.58450637969,2906.13988654579,51.6809162697414,8.57754538543202e-13
"79516",7.82810706355724,0.020934503074128,0.165298121749032,NA,"+","+",NA,NA,0.0029696449839125,NA,-0.241107872432483,0.0553080093318758,-0.194076272085557,NA,"+","+",NA,NA,0.0059750957404247,NA,15,-1436.95210455525,2906.21190141818,51.752931142139,8.27418436925917e-13
"238033",10.7473707797834,NA,NA,NA,NA,"+",NA,"+",-0.00474981637586879,-0.0816497126808207,8.71517672469488,NA,NA,NA,NA,"+",NA,"+",0.00875651140100974,-0.443443711307925,15,-1436.97302684448,2906.25374599666,51.7947757206139,8.10286790630093e-13
"103627",8.57322671965573,NA,0.159538602761117,NA,"+",NA,NA,"+",0.00876310363642947,NA,-0.0531332964548795,NA,-0.169534675397096,NA,"+",NA,NA,"+",0.00710881283489254,NA,17,-1434.69744092994,2906.36575564629,51.9067853702431,7.66154175274985e-13
"76438",6.88236746024727,-0.0174012048653489,NA,0.266067732074534,NA,"+",NA,NA,-0.00334312016635098,NA,0.113086890710362,0.0403422055236792,NA,-0.181619594503292,NA,"+",NA,NA,0.00490947097394267,NA,11,-1441.57852521821,2906.40233345529,51.9433631792417,7.52269410318974e-13
"108244",7.83431421006726,-0.00143055943862689,0.232201932710139,NA,NA,"+",NA,"+",0.00535629246387869,NA,-0.773640056991266,0.0368350903554449,-0.0891695555508852,NA,NA,"+",NA,"+",0.00471847113164477,NA,17,-1434.73067797614,2906.43222973869,51.9732594626416,7.41108009508388e-13
"41041",8.77266243998998,NA,NA,NA,NA,"+",NA,"+",NA,NA,-0.630710126226449,NA,NA,NA,NA,"+",NA,"+",NA,NA,11,-1441.65218279807,2906.54964861501,52.0906783389673,6.9885056704697e-13
"44632",7.66619792689804,-0.0014427663648632,0.197932001777593,0.0652468614377105,NA,"+",NA,"+",NA,NA,0.964658575804117,0.0378076261143774,-0.0918437217172523,-0.202539159017993,NA,"+",NA,"+",NA,NA,17,-1434.81008485115,2906.59104348871,52.1320732126655,6.84534812332706e-13
"102601",9.58931130131976,NA,NA,NA,"+",NA,NA,"+",0.00654158111520407,NA,-0.731481037997874,NA,NA,NA,"+",NA,NA,"+",0.00878374107904553,NA,15,-1437.1493657283,2906.60642376429,52.1474534882441,6.79290834603235e-13
"40015",8.48946186514739,NA,0.136350536829163,0.0254344663775819,"+",NA,NA,"+",NA,NA,3.40837265437125,NA,-0.182440065965787,-0.388055411628753,"+",NA,NA,"+",NA,NA,17,-1434.88534270836,2906.74155920312,52.2825889270785,6.34908976342344e-13
"240085",8.10296096825958,NA,NA,0.239052846299174,NA,"+",NA,"+",-0.000963118406680852,-0.0488028409633432,14.1726169853285,NA,NA,-0.432475364528044,NA,"+",NA,"+",0.00548628255972877,-0.535194673628241,17,-1434.90057093665,2906.77201565971,52.3130453836661,6.25313682594154e-13
"81055",6.44391509816433,NA,0.161086749461683,0.173962172728122,"+","+",NA,NA,0.00409900527025621,NA,2.50879285060001,NA,-0.17695859787529,-0.313691445707058,"+","+",NA,NA,0.00576495018281211,NA,15,-1437.25022929617,2906.80815090004,52.3491806239931,6.14117203934659e-13
"234442",12.7515765493983,0.00794002505716119,NA,NA,"+",NA,NA,"+",0.00843304479927243,-0.147671734796761,7.47138444017791,0.063112760294316,NA,NA,"+",NA,NA,"+",0.00859521705063513,-0.392668264346882,19,-1432.557689979,2906.84087015408,52.3818998780325,6.04152209576811e-13
"109783",6.76986771637036,NA,0.225855569320485,0.13264183295761,NA,"+",NA,"+",0.00747523149117202,NA,1.0821702260954,NA,-0.102196857367581,-0.203112279829,NA,"+",NA,"+",0.00519831130244741,NA,17,-1434.95760600241,2906.88608579124,52.4271155151923,5.90646884225323e-13
"78490",8.88995213099815,0.00714652777162918,NA,NA,"+","+",NA,NA,9.33843443289245e-05,NA,-1.02397210420265,0.0546511688952681,NA,NA,"+","+",NA,NA,0.00805506083471453,NA,13,-1439.63286146218,2906.99905625769,52.5400859816427,5.58208817335873e-13
"235981",12.0525254185519,NA,NA,0.0608815450629095,"+",NA,NA,"+",0.00903862942637348,-0.138183018778682,12.3857929012417,NA,NA,-0.468116541622066,"+",NA,NA,"+",0.00771786322944358,-0.431065104361084,19,-1432.7774479136,2907.28038602327,52.8214157472253,4.84960883060704e-13
"43093",6.85782641804721,NA,NA,0.257129173175342,NA,"+",NA,"+",NA,NA,1.89193743450362,NA,NA,-0.327250887149419,NA,"+",NA,"+",NA,NA,13,-1439.78286780904,2907.29906895142,52.8400986753713,4.80451732220159e-13
"180064",13.0473242026417,-0.00139536404739411,0.146160407103403,-0.0242451013439434,"+","+",NA,"+",NA,-0.183519469445615,17.5212324793005,0.0571538484781993,-0.176396612284235,-0.587672167405673,"+","+",NA,"+",NA,-0.581481647340026,23,-1428.03223658595,2907.58447317189,53.1255028958485,4.1655756356246e-13
"80029",7.28928000984639,NA,NA,0.191796055520878,"+","+",NA,NA,0.00190973314357733,NA,1.72959142320707,NA,NA,-0.306243048215665,"+","+",NA,NA,0.00737088026665691,NA,13,-1439.92964170533,2907.59261674399,53.1336464679439,4.14864878750934e-13
"179038",13.8185074350304,-0.0105369754114257,NA,-0.0162578435341404,"+","+",NA,"+",NA,-0.1769621431439,16.6385045970018,0.0608945988910484,NA,-0.594030354633295,"+","+",NA,"+",NA,-0.566733707024383,21,-1430.51719937422,2907.60865617417,53.1496858981282,4.11551086218369e-13
"237520",10.9709970289771,0.0255706075191467,0.174455662521592,0.0941692551874565,"+",NA,NA,"+",0.0131316857529113,-0.155529834792847,14.7297652923476,0.0614177731432349,-0.189635592519742,-0.503844373086397,"+",NA,NA,"+",0.003290457164484,-0.496452409333986,23,-1428.09223291497,2907.70446582995,53.2454955539006,3.92300579681963e-13
"101062",7.81140785437054,-0.037247913233616,NA,0.159139775841663,NA,NA,NA,"+",-8.58958123648715e-05,NA,0.32287641369701,0.0395221059540477,NA,-0.182247371455577,NA,NA,NA,"+",0.00424813123959305,NA,15,-1437.7463881643,2907.8004686363,53.3414983602565,3.73914412516132e-13
"106705",8.94629545288484,NA,NA,NA,NA,"+",NA,"+",-0.00448938953958353,NA,-0.949694964492148,NA,NA,NA,NA,"+",NA,"+",0.00819379743023046,NA,13,-1440.14590106904,2908.02513547141,53.5661651953642,3.34184591720312e-13
"243163",13.1398433006259,NA,0.153757403611947,NA,"+","+",NA,"+",0.00955356923719975,-0.204367905581611,10.533339917983,NA,-0.213722323340066,NA,"+","+",NA,"+",0.00782703334723408,-0.484252609438455,21,-1430.7768501347,2908.12795769514,53.668987419092,3.17437960191671e-13
"43606",7.86498233573832,-0.0414731315044049,NA,0.164332911185662,NA,"+",NA,"+",NA,NA,0.831047379353038,0.0443953549754508,NA,-0.232235730055368,NA,"+",NA,"+",NA,NA,15,-1437.92470955675,2908.1571114212,53.6981411451552,3.12844272642527e-13
"40528",8.34053708035403,0.0102606191744428,0.135450186075835,0.0420521557777862,"+",NA,NA,"+",NA,NA,2.92551980496494,0.0552359916509029,-0.179309535031008,-0.34606132553952,"+",NA,NA,"+",NA,NA,19,-1433.24543446471,2908.2163591255,53.757388849458,3.0371254642007e-13
"104140",8.53578650302047,0.0189673386526577,0.160966685960122,NA,"+",NA,NA,"+",0.00938284958881449,NA,-0.0790607821578682,0.0558247305496911,-0.182378480364185,NA,"+",NA,NA,"+",0.00484991916060184,NA,19,-1433.31555117173,2908.35659253954,53.8976222634951,2.83146654179773e-13
"240598",10.6564447457506,-0.0494736385012439,NA,0.114056186142313,NA,"+",NA,"+",-0.00153995862717642,-0.104481051202297,13.7893970307251,0.0399712786635908,NA,-0.385031135141107,NA,"+",NA,"+",0.00324232804754065,-0.543720880404511,19,-1433.33502873802,2908.39554767212,53.9365773960717,2.77685008899491e-13
"103114",9.58809965922386,0.00559335957783333,NA,NA,"+",NA,NA,"+",0.00678335850653088,NA,-0.809819286614692,0.0550284328224495,NA,NA,"+",NA,NA,"+",0.00723530114677707,NA,17,-1435.73328864053,2908.43745106747,53.9784807914225,2.7192756130714e-13
"236494",11.8666741563448,0.010980876987277,NA,0.0762052756022873,"+",NA,NA,"+",0.00950369314752786,-0.136133150732996,13.129460323325,0.063541263756875,NA,-0.487243858204067,"+",NA,NA,"+",0.00537434390872895,-0.462539359034228,21,-1430.99425547314,2908.56276837201,54.10379809597,2.55411778356967e-13
"107218",9.28829572725341,-0.0509568217806787,NA,NA,NA,"+",NA,"+",-0.00324515630569996,NA,-1.16168839422913,0.0433095119200136,NA,NA,NA,"+",NA,"+",0.00576952914610067,NA,15,-1438.13072256606,2908.56913743981,54.1101671637621,2.54599704615804e-13
"46171",8.86704263062886,NA,0.127945665726398,NA,"+","+",NA,"+",NA,NA,0.256595789648807,NA,-0.216109428440244,NA,"+","+",NA,"+",NA,NA,17,-1435.92116769856,2908.81320918352,54.3542389074787,2.25350429278268e-13
"81568",6.03909930773716,0.0294510110916253,0.168177633559538,0.205025071898804,"+","+",NA,NA,0.00551602726469902,NA,2.31911981687906,0.0528552984848934,-0.179366740685634,-0.303246007056833,"+","+",NA,NA,0.00354231893449881,NA,17,-1435.93521985779,2908.84131350198,54.3823432259401,2.22205914518057e-13
"242137",13.8144174410647,NA,NA,NA,"+","+",NA,"+",0.00680319478147839,-0.187637140400203,8.9306968951803,NA,NA,NA,"+","+",NA,"+",0.00909368712102919,-0.444830007218809,19,-1433.55819808052,2908.84188635712,54.3829160810774,2.22142277732321e-13
"245215",12.4447456064108,NA,0.17155505922096,0.0441019587544256,"+","+",NA,"+",0.0105194569874004,-0.193606417666789,17.2039878839507,NA,-0.178075531664346,-0.563407149999124,"+","+",NA,"+",0.00476773685703913,-0.573350624610037,23,-1428.75318470421,2909.02636940843,54.567399132382,2.02568184129672e-13
"46684",8.99187064203277,0.00587339655489534,0.104192350277003,NA,"+","+",NA,"+",NA,NA,0.274038539956546,0.0674079542270912,-0.288495352816117,NA,"+","+",NA,"+",NA,NA,19,-1433.79579421435,2909.31707862477,54.8581083487279,1.75163869592898e-13
"105679",7.75942781195681,NA,0.165791799980096,0.0929089543489598,"+",NA,NA,"+",0.0101509234490575,NA,2.76475702081933,NA,-0.160871031311307,-0.332713137826578,"+",NA,NA,"+",0.00530689088254389,NA,19,-1433.8247262461,2909.37494268829,54.9159724122428,1.70168632572062e-13
"243676",13.4059980226872,0.0109226833474374,0.0798937797129809,NA,"+","+",NA,"+",0.0105533522826748,-0.196420855798669,16.3363876074302,0.0721040821563328,-0.677580835197074,NA,"+","+",NA,"+",0.00639230385337883,-0.699330465936008,23,-1429.00305821315,2909.5261164263,55.0671461502598,1.57780216950418e-13
"80542",7.08848453070826,0.0154300348849609,NA,0.209177546675904,"+","+",NA,NA,0.00259013282794822,NA,1.49290681788675,0.0530496408440552,NA,-0.292819150033672,"+","+",NA,NA,0.00566574369396638,NA,15,-1438.63423257568,2909.57615745905,55.1171871830088,1.53881452391827e-13
"104653",8.80448910796554,NA,NA,0.0945455801271397,"+",NA,NA,"+",0.00780824637417232,NA,2.0025391738666,NA,NA,-0.319068465128825,"+",NA,NA,"+",0.00703555824857224,NA,17,-1436.32651870795,2909.6239112023,55.1649409262559,1.50250761960416e-13
"244189",13.2497049850132,NA,NA,0.0436916818535169,"+","+",NA,"+",0.00766258730084392,-0.177958590840462,15.8968431357192,NA,NA,-0.549729239853575,"+","+",NA,"+",0.00615414066919368,-0.547950046874139,21,-1431.56936589665,2909.71298921904,55.2540189429919,1.43705581881051e-13
"45658",9.71683652384205,-0.00499007354401739,NA,NA,"+","+",NA,"+",NA,NA,-0.689734814254886,0.0602638175479951,NA,NA,"+","+",NA,"+",NA,NA,17,-1436.53755033022,2910.04597444685,55.5870041708017,1.21665323169812e-13
"110296",6.58790887182296,0.00791690000255817,0.232714046089558,0.144520630268781,NA,"+",NA,"+",0.00771462105013228,NA,0.556655504577821,0.0340311791999412,-0.0833722846286617,-0.167163859871194,NA,"+",NA,"+",0.00354438034182612,NA,19,-1434.30043809068,2910.32636637743,55.8673961013842,1.05750025294967e-13
"108757",6.96887221280009,NA,NA,0.246111243106684,NA,"+",NA,"+",-0.000765417429280322,NA,0.956123479047676,NA,NA,-0.237658885572684,NA,"+",NA,"+",0.00622586837959664,NA,15,-1439.0909809983,2910.48965430429,56.0306840282415,9.74592258079557e-14
"242650",13.7665486317393,-4.70154080341614e-05,NA,NA,"+","+",NA,"+",0.00678810760267638,-0.185357686720471,9.13375217166729,0.0597757307499353,NA,NA,"+","+",NA,"+",0.00767905375783714,-0.460328980994455,21,-1431.97190516685,2910.51806775944,56.0590974833995,9.60844378784755e-14
"111835",8.61711459664768,NA,0.159075107011692,NA,"+","+",NA,"+",0.00833122424320164,NA,-0.0668161769901379,NA,-0.171497200901156,NA,"+","+",NA,"+",0.00718739289790442,NA,19,-1434.68221250266,2911.08991520139,56.6309449253449,7.21901525369699e-14
"110809",9.655024559191,NA,NA,NA,"+","+",NA,"+",0.00596994747378741,NA,-0.717730222003746,NA,NA,NA,"+","+",NA,"+",0.00872224713438739,NA,17,-1437.12802759783,2911.22692898207,56.7679587060225,6.74102278419918e-14
"48223",8.56461808533245,NA,0.141773465385019,0.0298342258003924,"+","+",NA,"+",NA,NA,3.47243699786914,NA,-0.178171616548281,-0.393311337919166,"+","+",NA,"+",NA,NA,19,-1434.7652410682,2911.25597233248,56.7970020564403,6.64383918292388e-14
"245728",11.8160196515837,0.0188924932623081,0.179436164611191,0.0709410667864239,"+","+",NA,"+",0.0117502552029895,-0.180666037790195,17.3291137800974,0.0564668494152544,-0.17038052747949,-0.571901549231198,"+","+",NA,"+",0.00204781379511361,-0.581646407196575,25,-1427.34934400938,2911.26434458442,56.8053743083778,6.61608536620335e-14
"106192",7.40434514797781,0.0247787874987987,0.174195932316452,0.125020739526904,"+",NA,NA,"+",0.0112569747093686,NA,2.68121421460733,0.0529275769937347,-0.161919259024667,-0.329078053360168,"+",NA,NA,"+",0.00279769808017142,NA,21,-1432.45922143692,2911.49270029958,57.0337300235319,5.90220495956016e-14
"105166",8.66643364941966,0.0105628985980924,NA,0.109986368379383,"+",NA,NA,"+",0.00828275870225605,NA,1.89291850710584,0.0539958734947182,NA,-0.313836356175051,"+",NA,NA,"+",0.00502972653053184,NA,19,-1434.95344524102,2911.63238067812,57.1734104020802,5.50405896548892e-14
"244702",13.1158797524386,0.00198871764039906,NA,0.0484204568870135,"+","+",NA,"+",0.00769308190838271,-0.174095397211325,16.1197225893674,0.0584413667005112,NA,-0.553439901429451,"+","+",NA,"+",0.00382500829071058,-0.562254618228989,23,-1430.06325419031,2911.64650838062,57.1875381045757,5.46531610968229e-14
"47197",9.32088110889428,NA,NA,0.0471829916444535,"+","+",NA,"+",NA,NA,2.90116201977044,NA,NA,-0.402367904416402,"+","+",NA,"+",NA,NA,17,-1437.35511680067,2911.68110738774,57.2221371116989,5.37158196889047e-14
"109270",8.02041581128193,-0.0418888157904566,NA,0.149293425812061,NA,"+",NA,"+",-0.00102274123418887,NA,0.323992051446724,0.0393033322843241,NA,-0.182377838643475,NA,"+",NA,"+",0.00424765765519155,NA,17,-1437.66945706283,2912.30978791206,57.850817636016,3.92270786343946e-14
"48736",8.47160282906666,0.00616357930595443,0.137605173856081,0.0415855240937412,"+","+",NA,"+",NA,NA,2.91117756057756,0.0557933556115663,-0.180377430504027,-0.346423360078496,"+","+",NA,"+",NA,NA,21,-1433.14346108478,2912.86117959531,58.4022093192643,2.97750694633946e-14
"112348",8.67010822365492,0.0198797844684604,0.13525279832959,NA,"+","+",NA,"+",0.00912814497078067,NA,0.0922264325552082,0.0646342091437679,-0.263557272773848,NA,"+","+",NA,"+",0.00440461676950708,NA,21,-1433.2127573912,2912.99977220814,58.5408019321003,2.77816336353204e-14
"111322",9.65024487356053,0.0032427063798573,NA,NA,"+","+",NA,"+",0.00615456005686857,NA,-0.838046675283442,0.0555315432217693,NA,NA,"+","+",NA,"+",0.00735074376373924,NA,19,-1435.70645491352,2913.13840002312,58.6794297470719,2.5921201751487e-14
"113887",7.812819221063,NA,0.166086935257121,0.091268902920363,"+","+",NA,"+",0.00971522618213802,NA,2.77549329443702,NA,-0.160346435311871,-0.333578591507654,"+","+",NA,"+",0.00527886924708309,NA,21,-1433.81674781731,2914.20775306036,59.7487827843156,1.51861634761277e-14
"112861",8.8886998332667,NA,NA,0.0924042196289805,"+","+",NA,"+",0.00722002427112364,NA,2.07497997978156,NA,NA,-0.323529350790586,"+","+",NA,"+",0.00686828983746796,NA,19,-1436.29550239289,2914.31649498186,59.8575247058152,1.43825225108085e-14
"114400",7.36872015599409,0.0256221496066695,0.17353656923699,0.127394416071382,"+","+",NA,"+",0.0114489025249499,NA,2.60931529341619,0.0538225397100273,-0.164801526893428,-0.323892845168689,"+","+",NA,"+",0.00294761276903567,NA,23,-1432.44316389238,2916.40632778477,61.9473575087236,5.05863838620884e-15
"113374",8.75139493477654,0.008493290230847,NA,0.105620830660412,"+","+",NA,"+",0.0077399453114726,NA,1.87490795511054,0.0541620633918225,NA,-0.312966944967687,"+","+",NA,"+",0.00507474415474997,NA,21,-1434.942693396,2916.45964421773,62.0006739416899,4.92556572954079e-15
"1540",7.48745953006729,-0.0243184985124926,0.283918652005262,NA,NA,NA,NA,NA,NA,NA,-2.58311359299849,-14.7192155154624,-6.75343155184377,NA,NA,NA,NA,NA,NA,NA,7,-1451.52835376909,2917.5752260567,63.116255780652,2.81974996884318e-15
"2053",4.9211453470984,NA,NA,0.452384486560706,NA,NA,NA,NA,NA,NA,-0.19222117228503,NA,NA,-16.6061181083345,NA,NA,NA,NA,NA,NA,5,-1453.93422718645,2918.14368373069,63.6847134546451,2.12212804597975e-15
"18469",4.5746407501643,NA,NA,0.493506009281682,NA,NA,-0.264079028337685,NA,NA,NA,2.02724046744962,NA,NA,-14.2349946767058,NA,NA,0.674765628052299,NA,NA,NA,7,-1453.13926496918,2920.79704845688,66.338078180831,5.63119744952395e-16
"131329",10.1103752120249,NA,NA,NA,NA,NA,NA,NA,NA,-0.0786381302946046,2.9882231685256,NA,NA,NA,NA,NA,NA,NA,NA,-45.7986232908251,5,-1455.4193276613,2921.1138846804,66.6549144043565,4.80618677111314e-16
"3592",6.31662036179948,-0.018298997154806,0.260450147690814,0.157816457184537,NA,NA,NA,NA,NA,NA,-1.04304068232039,-14.1675177936034,-6.43553481450655,-15.5536068254622,NA,NA,NA,NA,NA,NA,9,-1451.363679484,2921.56848046333,67.1095101872847,3.82900932236618e-16
"10261",4.98820288488021,NA,NA,0.433939019916847,NA,"+",NA,NA,NA,NA,-0.119802004977995,NA,NA,-16.3459539429025,NA,"+",NA,NA,NA,NA,7,-1453.8780539149,2922.27462634833,67.8156560722805,2.6899784022231e-16
"133381",4.59462325077013,NA,NA,0.456198481679055,NA,NA,NA,NA,NA,0.0138825916545532,8.45523910821328,NA,NA,-16.0973354000023,NA,NA,NA,NA,NA,-44.572855802674,7,-1453.93218106925,2922.38288065701,67.9239103809696,2.54824786267467e-16
"147745",14.4645210811208,NA,NA,NA,NA,NA,-0.379847555450697,NA,NA,-0.284134799012467,-6.81540407332597,NA,NA,NA,NA,NA,0.712923356867757,NA,NA,-37.6775956692131,7,-1454.28957978545,2923.09767808942,68.6387078133707,1.78248292518761e-16
"6157",6.20070240380727,NA,NA,0.280188307883847,"+",NA,NA,NA,NA,NA,0.492650424049083,NA,NA,-16.5371424347896,"+",NA,NA,NA,NA,NA,9,-1452.37991737604,2923.6009562474,69.1419859713565,1.38592559370368e-16
"135433",10.5462120898231,NA,NA,NA,"+",NA,NA,NA,NA,-0.0914634552146246,3.1464449583921,NA,NA,NA,"+",NA,NA,NA,NA,-45.3853983541509,9,-1452.75838024057,2924.35788197646,69.898911700413,9.49239017689205e-17
"149797",8.98138592191189,NA,NA,0.465321119542529,NA,NA,-0.368429686269884,NA,NA,-0.196250156500354,-0.778747410463696,NA,NA,-13.8857882091475,NA,NA,0.742812284809254,NA,NA,-37.7893519242184,9,-1452.85199951257,2924.54512052048,70.0861502444309,8.64404955569598e-17
"26677",4.62489189832875,NA,NA,0.472001480177516,NA,"+",-0.278180966314488,NA,NA,NA,2.18498321155461,NA,NA,-14.4378479083357,NA,"+",0.6817798051199,NA,NA,NA,9,-1453.0085381442,2924.85819778373,70.3992275076812,7.39151366396066e-17
"139537",8.33675684405855,NA,NA,NA,NA,"+",NA,NA,NA,-0.00299788380782445,5.06512829838456,NA,NA,NA,NA,"+",NA,NA,NA,-44.4985886372388,7,-1455.23538459797,2924.98928771446,70.5303174384185,6.9225733687144e-17
"20008",5.88309582524648,-0.0144643873171993,0.241491008375203,0.217907112024322,NA,NA,-0.171532699480308,NA,NA,NA,1.46997266020881,-11.8922603550273,-5.54203302149735,-13.4340814666366,NA,NA,0.765074041294589,NA,NA,NA,11,-1451.05323104159,2925.35174510205,70.8927748260057,5.77511910709053e-17
"142615",7.01153372047561,NA,0.27683492211436,0.166085755475758,NA,"+",NA,NA,NA,-0.0430668112345161,11.2953657124873,NA,-6.26978660860478,-15.3470536402556,NA,"+",NA,NA,NA,-42.7730513534397,11,-1451.40086832206,2926.04701966298,71.5880493869345,4.07928447937888e-17
"25138",8.71743101150429,-0.0709864909982942,NA,NA,NA,"+",-0.210891279570473,NA,NA,NA,-2.71518413697053,-12.0100178025953,NA,NA,NA,"+",0.626690194809515,NA,NA,NA,9,-1453.64474481607,2926.13061112747,71.6716408514208,3.91230168910949e-17
"141589",3.74033972563586,NA,NA,0.442554422763223,NA,"+",NA,NA,NA,0.0540849560145972,11.4952226159461,NA,NA,-15.7807062854526,NA,"+",NA,NA,NA,-43.7037594494148,9,-1453.85201257478,2926.54514664489,72.0861763688417,3.17992658288214e-17
"34372",7.79075958702757,-0.0304354391041972,0.219697441572952,NA,NA,NA,NA,"+",NA,NA,-2.50258514788971,-14.6246008333587,-6.72190869466618,NA,NA,NA,NA,"+",NA,NA,13,-1449.75224741793,2927.23782816919,72.7788578931413,2.24907123652682e-17
"6670",6.54936164737699,-0.038002452724738,NA,0.247947950551728,"+",NA,NA,NA,NA,NA,0.192028036470282,-14.0507207486682,NA,-16.0191932565707,"+",NA,NA,NA,NA,NA,11,-1452.16609471294,2927.57747244474,73.1185021686938,1.89779978915072e-17
"137485",7.03850405965846,NA,NA,0.267127517242633,"+",NA,NA,NA,NA,-0.0333741222517922,9.61073018096383,NA,NA,-16.381525357606,"+",NA,NA,NA,NA,-45.1845172377875,11,-1452.36827079919,2927.98182461725,73.5228543412018,1.55040955211703e-17
"151849",12.7028964745038,NA,NA,NA,"+",NA,-0.23690576384928,NA,NA,-0.205115394901772,-6.5350955309833,NA,NA,NA,"+",NA,0.764615825129659,NA,NA,-38.1512987863297,11,-1452.41984533593,2928.08497369072,73.6260034146758,1.47247489397265e-17
"143641",10.4006411092713,NA,NA,NA,"+","+",NA,NA,NA,-0.0853013113041588,5.17680808539787,NA,NA,NA,"+","+",NA,NA,NA,-45.8159054155189,11,-1452.75691624795,2928.75911551477,74.3001452387216,1.05113830235563e-17
"164161",7.16078980618879,NA,NA,NA,NA,NA,NA,"+",NA,0.0562755283033887,3.66710731582349,NA,NA,NA,NA,NA,NA,"+",NA,-44.0269737904661,11,-1452.80050810507,2928.84629922901,74.3873289529643,1.00630158931443e-17
"158005",8.4042765180019,NA,NA,0.460465459741678,NA,"+",-0.360616288074434,NA,NA,-0.169842877873999,0.796363437757941,NA,NA,-13.5175278144444,NA,"+",0.733935205829569,NA,NA,-36.7514741899866,11,-1452.83171899467,2928.9087210082,74.4497507321548,9.75379090994934e-18
"41554",9.04095064942235,-0.0860917615446403,NA,NA,NA,"+",NA,"+",NA,NA,-2.87427789187439,-14.2606743611398,NA,NA,NA,"+",NA,"+",NA,NA,13,-1451.33776779565,2930.40886892462,75.9498986485787,4.60702384844311e-18
"164674",8.14159640841649,-0.0790807812507608,NA,NA,NA,NA,NA,"+",NA,0.0348925618891086,4.24902910889984,-13.5015880181635,NA,NA,NA,NA,NA,"+",NA,-42.7217037927327,13,-1451.42429997511,2930.58193328356,76.1229630075131,4.22512938090609e-18
"23086",5.17974052727494,-0.0476035533561764,NA,0.371780598456705,"+",NA,-0.25506421371641,NA,NA,NA,4.72644546547329,-11.1632287745503,NA,-13.4235664938501,"+",NA,0.824248944250927,NA,NA,NA,13,-1451.67055914007,2931.07445161348,76.6154813374319,3.30286646793155e-18
"153901",8.81529204761579,NA,NA,0.379097252722664,"+",NA,-0.329541646204853,NA,NA,-0.178209533643636,1.63385535178305,NA,NA,-14.3271003708454,"+",NA,0.831221946873568,NA,NA,-38.5507911845846,13,-1451.73414677245,2931.20162687824,76.7426566021913,3.09938308144356e-18
"166213",3.72672725628509,NA,NA,0.344021964864664,NA,NA,NA,"+",NA,0.0952305935279234,8.66836905365421,NA,NA,-16.143601670361,NA,NA,NA,"+",NA,-44.8228519288707,13,-1452.03627092432,2931.80587518197,77.3469049059258,2.29120741444838e-18
"57970",8.94034739055628,-0.0720987213734182,NA,NA,NA,"+",-0.3616378038669,"+",NA,NA,-2.67811742014148,-12.0827970432945,NA,NA,NA,"+",0.665465855299389,"+",NA,NA,15,-1449.95888347292,2932.22545925354,77.7664889774924,1.85760290916889e-18
"182629",9.45640983809546,NA,NA,0.352917705626872,NA,NA,-0.501475442179071,"+",NA,-0.174336690856699,-1.62430731081291,NA,NA,-14.1645263036793,NA,NA,0.764657748171861,"+",NA,-38.8766875350386,15,-1450.01476876925,2932.33722984618,77.8782595701391,1.75663773081373e-18
"145693",6.94219550533801,NA,NA,0.266852796901491,"+","+",NA,NA,NA,-0.0292162898666777,5.10476672165025,NA,NA,-74.8223453053616,"+","+",NA,NA,NA,-210.618720700924,13,-1452.36755920824,2932.46845174982,78.0094814737763,1.64508268913992e-18
"160057",12.8600693317302,NA,NA,NA,"+","+",-0.238901463133279,NA,NA,-0.212010396797304,-5.95863561016474,NA,NA,NA,"+","+",0.758352679064857,NA,NA,-37.9213300385348,13,-1452.41870681644,2932.57074696622,78.1117766901771,1.56305625380216e-18
"144154",11.1304122529156,-0.0464268062620339,NA,NA,"+","+",NA,NA,NA,-0.112309892404029,-2.22040328705909,-67.5125270609616,NA,NA,"+","+",NA,NA,NA,-211.546974721377,13,-1452.44363531634,2932.62060396602,78.161633689971,1.52457326063939e-18
"24112",4.12909810587702,-0.0315854493726933,0.254447491316069,0.318458156750846,"+",NA,-0.287235331148094,NA,NA,NA,5.87640136189287,-11.0566826583561,-5.44228627487893,-13.0335567416774,"+",NA,0.917032743176579,NA,NA,NA,15,-1450.23831929791,2932.78433090351,78.325360627462,1.40473837160534e-18
"172369",6.78008377611013,NA,NA,NA,NA,"+",NA,"+",NA,0.0722838583238113,5.86903309187631,NA,NA,NA,NA,"+",NA,"+",NA,-44.0595037101367,13,-1452.78820047154,2933.30973427641,78.8507640003663,1.08020343227257e-18
