cond((Int)),zi((Int)),disp((Int)),cond(chlor2),cond(depth2),cond(DO2),cond(habitat),cond(month),cond(salinity2),cond(sediment),cond(turb2),cond(w_temp2),cond(year),zi(depth2),zi(salinity2),df,logLik,AICc,delta,weight
6.07416179780429,-1.28025878789904,+,,1.15319692610715,0.132413341761803,,+,,+,-0.0899332852677821,,,,-0.816570598178837,12,-1378.73505395188,2782.94878088954,58.044723814181,5.73775044317297e-14
7.4047669972552,-1.28026284577909,+,0.168378109960797,0.961065706194914,,+,,,+,-0.138364335544418,0.00439777714534023,,,-0.816568820578987,14,-1376.47792142198,2782.96541222194,58.0613551465799,5.69023506059052e-14
7.70834565283351,-1.44574161651109,+,,,,+,+,,,,-0.0412636482156629,+,-1.18528783618285,,12,-1378.75978277338,2782.99823853254,58.0941814571766,5.59760262366806e-14
8.35770955212955,-1.44574430073638,+,,,,+,+,0.659259467166543,,,-0.0489446051400112,+,-1.18528386617252,,13,-1377.63698475143,2783.0073028362,58.1032457608358,5.57229084044428e-14
8.03882950098813,-1.44574283703882,+,,,-0.00193378477850252,+,+,0.157271320841615,+,,,,-1.1852816191682,,13,-1377.63796949559,2783.00927232452,58.1052152491566,5.56680626047633e-14
6.54127228848019,-1.28026815477962,+,,1.27130296939978,,,+,,+,,-0.142776762510594,+,,-0.816567041142361,14,-1376.50150239763,2783.01257417326,58.108517097895,5.55762346649722e-14
7.77273854715511,-1.44573991196544,+,,,-0.0321117025823724,+,+,,,,,+,-1.18528219930596,,12,-1378.76725761928,2783.01318822433,58.1091311489704,5.55591739608096e-14
7.9452189248723,-1.44574214807396,+,,,,+,,,+,-0.171477796872124,,+,-1.18528342966211,,14,-1376.50267683263,2783.01492304326,58.1108659678962,5.55110023028615e-14
5.98430448562949,-1.2802731999581,+,,1.17982259288604,0.193226097793008,,,0.0890275916276579,+,,0.130225042944497,,,-0.816587643213467,12,-1378.76882232107,2783.01631762792,58.1122605525584,5.54723083987133e-14
6.1753930615361,-1.28025741669524,+,0.131378449367255,1.21234550796618,0.253465828653552,,,,+,,,+,,-0.816568561256639,14,-1376.50346589879,2783.01650117556,58.1124441001998,5.54672177266265e-14
6.07017575310211,-1.28025951429537,+,,1.17729256526175,0.165033576027196,,+,,+,,0.0355976125112162,,,-0.816566688881725,12,-1378.77015687878,2783.01898674334,58.1149296679755,5.53983267792788e-14
7.9869573454441,-1.44574228533219,+,,,-0.00836834901240272,+,,0.141348415401337,+,,-0.0269317542621333,,-1.18528275466728,,13,-1377.64458134701,2783.02249602735,58.1184389519867,5.53012077775287e-14
6.08806748020025,-1.28026520705157,+,,1.16988595143214,0.140359772853,,+,0.0248738469647311,+,,,,,-0.816570333459828,12,-1378.77556995405,2783.02981289389,58.1257558185257,5.50992616276484e-14
8.40162022903975,-1.44574462419042,+,,,-0.0237189388333687,+,+,0.655789968622429,,,,+,-1.1852820597958,,13,-1377.65623762174,2783.04580857681,58.1417515014468,5.4660344004965e-14
5.97148190955236,-1.28026364586541,+,0.118428940607116,1.13985020687425,0.180388404208839,,,0.0154707890168304,+,,,,,-0.816580733725737,12,-1378.78620542966,2783.0510838451,58.1470267697337,5.45163599873834e-14
6.43976194286681,-1.28024893272491,+,,1.41590320612983,0.223940247865525,,,0.89671038003948,+,-0.0784868063699275,0.153783589806987,+,,-0.816560814866812,16,-1374.2117942054,2783.05160773447,58.1475506591069,5.45020815867092e-14
9.77866758074387,-1.12256699588819,+,,1.63668049116009,,+,+,1.90030395724515,,,0.0791456605185857,+,,,13,-1377.66056985404,2783.05447304141,58.1504159660453,5.44240548963935e-14
5.88363178943434,-1.44574402445496,+,,,,,,0.0794412481522581,,-0.209232938666006,,,-1.18528694831577,,7,-1384.28448380818,2783.08748613487,58.1834290595102,5.35330754181239e-14
7.4896160935349,-1.28026878473767,+,,0.99551668417082,,+,+,,+,-0.105640584702473,-0.0447921179043896,,,-0.816570096956757,14,-1376.55306573182,2783.11570084163,58.2116437662699,5.27831674510602e-14
8.29241429100022,-1.44573923828681,+,,,-0.0191763810586133,+,,0.61877640989697,,,-0.0149461265109431,+,-1.18528176556613,,13,-1377.69541315496,2783.12415964325,58.2201025678878,5.256039770329e-14
7.90129280331149,-1.28026367199048,+,0.123459760832593,1.13370990903679,,+,+,,+,,,+,,-0.816579894220459,16,-1374.24999112447,2783.12800157261,58.2239444972433,5.24595279504871e-14
9.81016072996919,-1.12256558743798,+,,1.63084141552623,,+,+,1.91671128749643,,-0.0787681559761664,,+,,,13,-1377.70650996435,2783.14635326204,58.242296186681,5.19803691731974e-14
7.45305885638684,-1.28026558442291,+,,1.0090622420671,0.0244322842449825,+,+,,+,-0.0965265985695607,,,,-0.816571735433255,14,-1376.5822031621,2783.17397570219,58.2699186268255,5.12673917325997e-14
6.13561805104826,-1.28026073152436,+,0.184952496144755,1.30220897443906,0.176888183575026,,+,,,,0.0288793476951284,+,,-0.816577976563861,13,-1377.72154068679,2783.17641470691,58.2723576315434,5.12049091340271e-14
6.65226529953689,-1.28026359665143,+,0.104263892556158,1.46306242858907,0.201301208538035,,+,0.950955743012995,+,-0.184882070778245,,+,,-0.816562274912623,17,-1373.10917390862,2783.18922160364,58.2851645282822,5.08780687118298e-14
5.97568183693664,-1.28026784684569,+,,1.14800643829348,0.181450464007288,,,,+,-0.0658202510186758,0.0770205866763034,,,-0.816565486157699,12,-1378.85646621417,2783.19160541413,58.2875483387684,5.08174630002807e-14
5.88473837398989,-1.44575067471981,+,,,0.0718855453040928,,,,,-0.213205363817744,,,-1.18529186635734,,7,-1384.33701507392,2783.19254866636,58.2884915909945,5.07935018085374e-14
5.84394644095169,-1.44574165179659,+,,,,,+,,,-0.21918293657416,,,-1.18528709610662,,7,-1384.3416809999,2783.20188051832,58.2978234429597,5.05570551389999e-14
7.47267646866163,-1.28025115695282,+,0.226837383300719,1.08549860581778,0.0477655483514364,+,,,,-0.193391804983385,0.0574653865700561,+,,-0.816568385391997,15,-1375.44833768847,2783.20436768463,58.3003106092656,5.04942223139863e-14
5.87041811402863,-1.28026112017451,+,0.140887697927975,1.18701652962994,,,+,0.0663852490045631,,-0.173901212439304,0.0510480973895911,,,-0.816569271481063,11,-1379.98464928581,2783.21458159049,58.3105245151296,5.02370080469009e-14
6.36486524759215,-1.2802604366904,+,0.118077772536543,1.35774885611495,0.230478193557149,,,0.810481368319264,+,-0.133903808099946,,+,,-0.816587603490484,16,-1374.30780627663,2783.24363187693,58.3395748015669,4.95125822409903e-14
6.05825193017821,-1.28026109472195,+,0.0806792757859867,1.15567804238375,,,+,,+,-0.158398192203714,,,,-0.816548486650459,12,-1378.88887555332,2783.25642409242,58.3523670170594,4.91969050590173e-14
7.50129235050945,-1.28026263376655,+,,1.01944119539518,0.0200971687988459,+,+,,+,,-0.0343055708989354,,,-0.81657060184504,14,-1376.62769178124,2783.26495294047,58.3608958651071,4.89875552905327e-14
7.95002540415335,-1.44576594987156,+,,,,+,,,+,,-0.0850565184991763,+,-1.18527551105986,,14,-1376.63149924923,2783.27256787646,58.3685108010977,4.88013913730719e-14
7.63929610856138,-1.28026473149424,+,0.196722908804116,1.14774271951622,0.0220973360782719,+,+,,,,-0.000983014840027495,+,,-0.816568586102126,15,-1375.4968310257,2783.30135435909,58.3972972837319,4.81040119847087e-14
6.48938650779351,-1.28025035914595,+,0.0475920607489245,1.29212469855291,,,+,,+,,,+,,-0.816567609945543,14,-1376.65226561261,2783.31410060321,58.4100435278433,4.77984140856793e-14
7.9395009126749,-1.44573930871482,+,0.150332379222346,,0.0806917296259287,+,+,,+,,,,-1.18527533137447,,13,-1377.79214657358,2783.31762648049,58.4135694051288,4.77142226484002e-14
6.23664323869996,-1.28026176089502,+,,1.188756388482,0.167826858460136,,,,+,-0.133474702059184,,+,,-0.816569980228829,14,-1376.65513425343,2783.31983788484,58.4157808094819,4.76614940849801e-14
8.0264327208721,-1.44573919132934,+,,,-0.0367939933966263,+,+,,+,,-0.148305300718729,,-1.18528156671567,,13,-1377.80436669011,2783.34206671356,58.4380096381979,4.7134697431873e-14
5.89827677947789,-1.44575198011144,+,0.163578642890781,,0.156894874742438,,,,,,,,-1.18529304847091,,7,-1384.41235394486,2783.34322640824,58.4391693328771,4.71073744253151e-14
7.39025215461583,-1.28025885154245,+,,0.957098042397105,0.00539502044406638,+,,0.110680655360473,+,-0.0566167449940262,,,,-0.816562586069325,14,-1376.66897348673,2783.34751635146,58.4434592760954,4.70064387353859e-14
7.82872548473499,-1.28025912579868,+,,1.11719585623675,,+,+,,+,-0.145463112605212,,+,,-0.81657140651051,16,-1374.36596217431,2783.3599436723,58.4558865969384,4.6715262260179e-14
7.40046969357018,-1.28028270337187,+,0.2147366699843,1.04936808377109,0.0598129930755385,+,+,0.203855803277809,,-0.0743759837319832,0.156674171935103,,,-0.816564420778028,14,-1376.68171926209,2783.37300790216,58.4689508268025,4.6411107267187e-14
7.86959021145643,-1.44574721879154,+,,,0.0184620111012117,+,+,,+,-0.182490043965802,,,-1.18528627568266,,13,-1377.82895350385,2783.39124034102,58.4871832656622,4.59899360905857e-14
7.90478921425424,-1.44574274894435,+,,,0.0681055299007064,+,,,+,,,+,-1.1852815185426,,14,-1376.69251582023,2783.39460101845,58.49054394309,4.59127223113436e-14
6.08003587958195,-1.28026889503341,+,,1.15606887362913,,,+,0.0364201504144994,+,-0.122715282998393,,,,-0.816571490129247,12,-1378.96484264207,2783.40835826992,58.5043011945609,4.55979895833661e-14
8.06809915846847,-1.44574086072539,+,,,,+,+,,+,,,+,-1.18528364039563,,14,-1376.70005537388,2783.40968012575,58.5056230503888,4.55678625562242e-14
6.09457729255765,-1.2802646512083,+,,1.14599656962038,,,+,,+,-0.13437144157498,-0.0360458868361375,,,-0.816575661049442,12,-1378.96819152472,2783.41505603523,58.5109989598673,4.54455426729111e-14
7.87685853101388,-1.2802629021681,+,,1.12331050850274,,+,+,,+,,-0.106221777235058,+,,-0.816568278526333,16,-1374.39396309152,2783.41594550671,58.5118884313511,4.54253359094427e-14
5.97428855058348,-1.28025634370782,+,,1.11365784902017,0.139909098383416,,,0.0136786589870485,+,-0.0753258580612974,,,,-0.816560377462214,12,-1378.96927474915,2783.41722248408,58.51316540872,4.53963416037305e-14
5.90294968408903,-1.44573754530282,+,0.135294616482916,,,,,,,,-0.11114161389107,,-1.18527200931491,,7,-1384.45618644647,2783.43089141145,58.5268343360922,4.5087139773462e-14
5.90306112391576,-1.44574392947985,+,0.133747372390825,,,,,0.115935023779783,,,,,-1.18527424435124,,7,-1384.46718179923,2783.45288211697,58.5488250416102,4.45941062726026e-14
6.71753557602256,-1.28027141867248,+,,1.45198877217683,0.139081572069404,,+,0.947327010805077,+,-0.17937694132391,-0.0558402124993442,+,,-0.816566973820539,17,-1373.24216721751,2783.45520822144,58.5511511460732,4.45422711471126e-14
6.24633108529933,-1.2802555889493,+,,1.22027530438751,0.205637587748608,,,,+,,0.0518424175595582,+,,-0.816563793923518,14,-1376.72823463262,2783.46603864323,58.5619815678633,4.43017172679422e-14
6.0866695378919,-1.2802680813222,+,0.0648358826107564,1.18421955347919,,,+,0.0509835506685677,+,,,,,-0.816568765754668,12,-1378.99959688001,2783.47786674581,58.573809670449,4.40404878631043e-14
7.77208507965701,-1.44574230349284,+,,,-0.0861745521421259,+,+,0.146022456843019,,-0.182826258595287,-0.0217083212442778,,-1.18528153278806,,12,-1379.00628124219,2783.49123547017,58.5871783948028,4.37470869830986e-14
6.10363665208892,-1.28025593017435,+,0.0650199959746152,1.17715244568062,,,+,,+,,-0.0370141014329168,,,-0.816561603258698,12,-1379.03033015369,2783.53933329316,58.6352762177953,4.27075669230492e-14
7.69327987922218,-1.4457397245011,+,0.228880986720015,,0.0799206720405129,+,+,,,,,+,-1.18527856992027,,13,-1377.90673974141,2783.54681281615,58.6427557407919,4.25481490867261e-14
7.74011962276359,-1.44574507817837,+,0.222379324269796,,0.0574099729900119,+,,,,,-0.0421145846356209,+,-1.18528221955596,,13,-1377.90900608388,2783.55134550109,58.6472884257319,4.24518295971346e-14
5.83451120178214,-1.28026426911057,+,,1.21479153257582,0.125899589447709,,+,0.116305092708663,,-0.0653854224207898,0.150829742247932,,,-0.816575438356911,11,-1380.15488749283,2783.55505800453,58.6510009291665,4.23731014078167e-14
6.63665405521084,-1.28026116334142,+,0.0904697619930375,1.47799269513593,0.233019013055758,,+,0.940470335429562,+,,-0.00283870407487328,+,,-0.816567043364466,17,-1373.29620636944,2783.56328652528,58.6592294499201,4.21991255720052e-14
7.81408352042229,-1.44573940461543,+,0.208823918630556,,,+,+,,,,-0.0504994322533974,+,-1.18527920334069,,13,-1377.93942788853,2783.6121891104,58.7081320350353,4.11798149221561e-14
6.10079550799634,-1.28026528803133,+,,1.17987041713031,,,+,0.0487267513222846,+,,-0.00213863962346857,,,-0.816565659176781,12,-1379.06836855843,2783.61541010263,58.71135302727,4.11135483654504e-14
7.85062696673594,-1.2802674715117,+,,1.13285801946936,0.0125166493186616,+,+,,+,,,+,,-0.816571288666361,16,-1374.50028027989,2783.62857988345,58.7245228080869,4.08437095596767e-14
6.27716242537024,-1.28027627139499,+,,1.27834922426816,0.000634457012538145,,+,,,-0.206130235948898,-0.0534550081435842,+,,-0.81656092396824,13,-1377.97892860304,2783.69119053941,58.7871334640472,3.95848905119125e-14
6.29088460539399,-1.28026679164439,+,0.0865449651660426,1.20487004056451,,,,,+,-0.220602026430701,,+,,-0.816571536402745,14,-1376.84215657313,2783.69388252426,58.7898254488982,3.95316453909221e-14
7.65466892317737,-1.28024734300273,+,0.15949624168997,1.04650538546082,,+,,,+,-0.185146269456099,,+,,-0.816568117646265,16,-1374.53627754599,2783.70057441565,58.7965173402836,3.93995956910596e-14
8.46881015182661,-1.44574258082032,+,0.144594397666535,,,+,,0.509384572376266,+,,,+,-1.18528020500414,,15,-1375.70054304595,2783.70877839959,58.8047213242294,3.92383098884871e-14
5.95556327305573,-1.2802674946218,+,0.0909378693840051,1.11318980408773,,,,0.034457255892851,+,-0.141082812334879,,,,-0.816567329177815,12,-1379.11948514948,2783.71764328473,58.8135862093705,3.90647732131316e-14
6.04672631221844,-1.44574462412138,+,,,,,,,+,-0.205541911632926,,,-1.18528343986618,,9,-1382.43845451002,2783.71803051537,58.8139734400093,3.90572104067497e-14
7.69250146839784,-1.28026527824427,+,,,,+,,,,,,,,-0.816575153544074,7,-1384.60174879539,2783.72201610929,58.8179590339278,3.89794548178967e-14
5.95515377798821,-1.2802622131608,+,0.0900792158767213,1.12014263816348,,,,,+,-0.151564038238351,0.0145003071924038,,,-0.816569438998972,12,-1379.13913594245,2783.75694487068,58.8528877953208,3.83046127811397e-14
7.28908645832033,-1.28026263778283,+,,0.981806949699212,0.0581245817234132,+,,,+,-0.0780824986686251,0.0339587907399674,,,-0.816563628822492,14,-1376.87398746092,2783.75754429982,58.8534872244604,3.82931340508562e-14
5.84879172593203,-1.44573658336839,+,0.198113996491778,,,,,,,-0.31381715374922,-0.105332276812896,,-1.18528819464399,,8,-1383.54998816942,2783.7697437807,58.8656867053342,3.80602668095167e-14
5.8561693500118,-1.44575258800904,+,0.130660307886613,,,,+,,,,,,-1.18528817831604,,7,-1384.62846958895,2783.77545769641,58.8714006210521,3.79516854112358e-14
6.78620488808198,-1.28026776979771,+,0.046208706313649,1.45483481026183,,,+,0.909595921009467,+,-0.261647761763836,-0.11659559943224,+,,-0.816561077616199,17,-1373.40717106867,2783.78521592374,58.8811588483791,3.77669658247713e-14
8.30274314259778,-1.44574351208134,+,0.217133508296638,,0.0776985002289145,+,+,0.624355591111039,,,,+,-1.18528830430454,,14,-1376.89127619972,2783.79212177742,58.8880647020624,3.76367841380107e-14
8.25155184904145,-1.44573643057125,+,0.219666635531622,,0.0796149441994768,+,,0.606312835622792,,,-0.00877956902637057,+,-1.18527755027171,,14,-1376.89971414664,2783.80899767127,58.904940595904,3.7320543040316e-14
7.96022411554618,-1.4457407319436,+,0.185179662511426,,,+,,0.112282328634515,+,-0.22961412545062,-0.0515769290933705,,-1.18528230752331,,14,-1376.9049570822,2783.81948354239,58.9154264670278,3.71253858832654e-14
8.41994072152687,-1.44575132475929,+,0.197900045316074,,,+,+,0.625741006582958,,,-0.0581643290606595,+,-1.18528593274296,,14,-1376.91403019595,2783.8376297699,58.9335726945365,3.67900665296202e-14
5.98235766704839,-1.28025977815759,+,0.0724741942503104,1.16765197551508,,,,0.0846826621347632,+,,0.0613878705143555,,,-0.816570366822333,12,-1379.18608185844,2783.85083670265,58.9467796272925,3.65479249291028e-14
6.07758856972118,-1.44574822332132,+,,,0.164355092320872,,,,+,,,,-1.18528152285677,,9,-1382.50532807183,2783.85177763898,58.9477205636204,3.65307343380956e-14
5.90342942296635,-1.44574255453579,+,,,0.0853627812975819,,,0.0938116040677187,,,,,-1.18527821841631,,7,-1384.67147263571,2783.86146378994,58.95740671458,3.63542409647042e-14
5.97228005180689,-1.28026431544806,+,,1.13866799220178,,,,0.0708107465220605,+,-0.105077987396493,0.0583296147915384,,,-0.81656343182218,12,-1379.19733196722,2783.87333692022,58.9692798448564,3.61390609920912e-14
7.54841210441868,-1.28026113800175,+,0.163464152427692,1.06865730306484,0.111270194816989,+,,,+,,,+,,-0.816567870969867,16,-1374.626358187,2783.88073569768,58.9766786223145,3.60056155426632e-14
5.8482419868813,-1.44573984502296,+,0.214924368761998,,0.12409035506672,,,,,-0.310411725805117,,,-1.18528787792885,,8,-1383.60717113369,2783.88410970924,58.9800526338731,3.59449250681387e-14
8.36161438187902,-1.4457416020525,+,,,,+,,0.515116691326444,+,-0.178478312864576,,+,-1.18528361774452,,15,-1375.79209977414,2783.89189185597,58.987834780603,3.58053324862155e-14
5.85753776932056,-1.4457436114209,+,,,,,+,0.104588000832225,,,,,-1.18526950251451,,7,-1384.68899030233,2783.89649912318,58.9924420478205,3.57229450505932e-14
8.01415156956268,-1.44575252567739,+,0.179569127707932,,,+,+,0.144187993335134,+,-0.220749266735916,,,-1.18528916103567,,14,-1376.94600714057,2783.90158365913,58.9975265837688,3.56322430946392e-14
7.98545525723561,-1.44574072959217,+,0.183333023448184,,0.0128271701862241,+,,0.141421501734147,+,-0.218724588679479,,,-1.18528741996808,,14,-1376.9476887834,2783.90494694478,59.0008898694196,3.55723727430702e-14
7.81952530871763,-1.4457379912056,+,0.238555523442783,,-0.0188397617411496,+,+,0.140655996652898,,-0.268685409705981,-0.00977651138299457,,-1.18528082269111,,13,-1378.08663487274,2783.90660307881,59.0025460034435,3.55429286271968e-14
7.79289251564822,-1.28024108734291,+,,1.13181408387832,-0.157205658441065,+,+,,,-0.208195631524376,-0.085260443387673,+,,-0.816551904991713,15,-1375.80589963673,2783.91949158116,59.0154345057959,3.53146175048115e-14
6.31764905840213,-1.28026352979889,+,,1.20351932200288,,,,,+,-0.188125037539592,0.0027234184642602,+,,-0.816574588387435,14,-1376.95834396284,2783.92625730367,59.0222002283104,3.51953548916109e-14
5.90760352808083,-1.44574455973835,+,,,,,,0.06978266082899,,,-0.0659062980403369,,-1.18528123312278,,7,-1384.70409422117,2783.92670696086,59.022649885495,3.51874428589737e-14
6.07572924752272,-1.44574196051552,+,,,,,,,+,,-0.11991791351167,,-1.18528054905318,,9,-1382.54421035108,2783.92954219749,59.0254851221325,3.51375958357602e-14
