Data Owner,Data Status,Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Result,Rpt Limit,Units,Method,Depth,Matrix,Sample Type,Parent Sample
310,"1500 - Non-Public, Reviewed and Validated",P8 - San Joaquin River @ Buckley Cove,P8,B9D75871229,E0319B0593,3/14/2019 11:15,Field Specific Conductance,0,194,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D6 - Suisun Bay @ Bulls Head nr. Martinez,D6,E3B80272071,E0319B0643,3/15/2019 8:50,Specific Conductance,0,299,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D6 - Suisun Bay @ Bulls Head nr. Martinez,D6,E3B80272071,E0319B0643,3/15/2019 8:50,Field Specific Conductance,0,258,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,EZ6,EZ6,E0319B0686,3/15/2019 9:55,Specific Conductance,0,186,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,EZ6,EZ6,E0319B0686,3/15/2019 9:55,Field Specific Conductance,0,197,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,EZ2,EZ2,E0319B0687,3/15/2019 10:20,Specific Conductance,0,246,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,EZ2,EZ2,E0319B0687,3/15/2019 10:20,Field Specific Conductance,0,234,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D8 - Suisun Bay off Middle Point nr. Nichols,D8,E3B80361594,E0319B0615,3/15/2019 10:40,Specific Conductance,0,161,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D8 - Suisun Bay off Middle Point nr. Nichols,D8,E3B80361594,E0319B0615,3/15/2019 10:40,Field Specific Conductance,0,159,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D10 - Sacramento River @ Chipps Island,D10,B9D80281551,E0319B0616,3/15/2019 11:20,Specific Conductance,0,166,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D10 - Sacramento River @ Chipps Island,D10,B9D80281551,E0319B0616,3/15/2019 11:20,Field Specific Conductance,0,167,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,D7,E0B80702024,E0319B0644,3/18/2019 11:30,Specific Conductance,0,192,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,D7,E0B80702024,E0319B0644,3/18/2019 11:30,Field Specific Conductance,0,189,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZS42 - Suisun Slough @ Volanti Slough,NZS42,E3S81082029,E0319B0645,3/18/2019 12:30,Specific Conductance,0,1010,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZS42 - Suisun Slough @ Volanti Slough,NZS42,E3S81082029,E0319B0645,3/18/2019 12:30,Field Specific Conductance,0,1015,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZ032 - Montezuma Slough nr Grizzly Island Club,NZ032,E3S81022013,E0319B0646,3/18/2019 13:35,Specific Conductance,0,601,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZ032 - Montezuma Slough nr Grizzly Island Club,NZ032,E3S81022013,E0319B0646,3/18/2019 13:35,Field Specific Conductance,0,597,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D41A - San Pablo Bay near Mouth of Petaluma River,D41A,E0B80512234,E0319B0680,3/19/2019 10:05,Specific Conductance,0,10500,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D41A - San Pablo Bay near Mouth of Petaluma River,D41A,E0B80512234,E0319B0680,3/19/2019 10:05,Field Specific Conductance,0,12057,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D41 - San Pablo Bay near Pinole Point,D41,E0B80182224,E0319B0681,3/19/2019 10:50,Specific Conductance,0,15700,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D41 - San Pablo Bay near Pinole Point,D41,E0B80182224,E0319B0681,3/19/2019 10:50,Field Specific Conductance,0,17317,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZ325 - San Pablo Bay near Rock Wall and Light 15,NZ325,E3B80352175,E0319B0682,3/19/2019 11:30,Specific Conductance,0,7300,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZ325 - San Pablo Bay near Rock Wall and Light 15,NZ325,E3B80352175,E0319B0682,3/19/2019 11:30,Field Specific Conductance,0,8448,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZ002 - Carquinez Strait near Glencove Harbor,NZ002,E0E80392129,E0319B0683,3/19/2019 12:10,Specific Conductance,0,11700,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZ002 - Carquinez Strait near Glencove Harbor,NZ002,E0E80392129,E0319B0683,3/19/2019 12:10,Field Specific Conductance,0,10177,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZ004 - Carquinez Strait near Ozol Pier,NZ004,E0E80212097,E0319B0684,3/19/2019 12:50,Specific Conductance,0,5030,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZ004 - Carquinez Strait near Ozol Pier,NZ004,E0E80212097,E0319B0684,3/19/2019 12:50,Field Specific Conductance,0,4879,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,E0419B0721,4/9/2019 8:00,Specific Conductance,0,114,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,E0419B0721,4/9/2019 8:00,Field Specific Conductance,0,113.2,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",C9 - West Canal @ Clifton Court Intake,C9,B9C74981333,E0419B0722,4/9/2019 10:00,Specific Conductance,0,193,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",C9 - West Canal @ Clifton Court Intake,C9,B9C74981333,E0419B0722,4/9/2019 10:00,Field Specific Conductance,0,191.5,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",C10A - San Joaquin River near Vernalis @ SJR Club,C10A,B9D74081159,E0419B0723,4/9/2019 11:30,Specific Conductance,0,181,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",C10A - San Joaquin River near Vernalis @ SJR Club,C10A,B9D74081159,E0419B0723,4/9/2019 11:30,Field Specific Conductance,0,180.2,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D4 - Sacramento River above Point Sacramento,D4,B9D80381492,E0419B0704,4/10/2019 6:50,Specific Conductance,0,163,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D4 - Sacramento River above Point Sacramento,D4,B9D80381492,E0419B0704,4/10/2019 6:50,Field Specific Conductance,0,162,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D22 - Sacramento River @ Emmaton,D22,B9D80511443,E0419B0705,4/10/2019 7:50,Specific Conductance,0,155,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D22 - Sacramento River @ Emmaton,D22,B9D80511443,E0419B0705,4/10/2019 7:50,Field Specific Conductance,0,145,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZ068 in Sacramento River,NZ068,B9D80861414,E0419B0706,4/10/2019 8:40,Specific Conductance,0,142,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZ068 in Sacramento River,NZ068,B9D80861414,E0419B0706,4/10/2019 8:40,Field Specific Conductance,0,141,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D12 - San Joaquin River @ Antioch Ship Channel,D12,B9D80131484,E0419B0744,4/11/2019 8:10,Specific Conductance,0,176,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D12 - San Joaquin River @ Antioch Ship Channel,D12,B9D80131484,E0419B0744,4/11/2019 8:10,Field Specific Conductance,0,177,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D19 - Frank's Tract near Russo's Landing,D19,B9D80261369,E0419B0745,4/11/2019 9:10,Specific Conductance,0,192,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D19 - Frank's Tract near Russo's Landing,D19,B9D80261369,E0419B0745,4/11/2019 9:10,Field Specific Conductance,0,177,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D28A - Old River @ Rancho Del Rio,D28A,B9D75821344,E0419B0746,4/11/2019 9:50,Specific Conductance,0,248,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D28A - Old River @ Rancho Del Rio,D28A,B9D75821344,E0419B0746,4/11/2019 9:50,Field Specific Conductance,0,250,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D16 - San Joaquin River @ Twitchell Island,D16 - Twitchell,B9D80581401,E0419B0773,4/12/2019 7:40,Specific Conductance,0,155,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D16 - San Joaquin River @ Twitchell Island,D16 - Twitchell,B9D80581401,E0419B0773,4/12/2019 7:40,Field Specific Conductance,0,152,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D26 - San Joaquin River @ Potato Point,D26,B9D80461340,E0419B0774,4/12/2019 8:25,Specific Conductance,0,151,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D26 - San Joaquin River @ Potato Point,D26,B9D80461340,E0419B0774,4/12/2019 8:25,Field Specific Conductance,0,148,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",MD10A - Disappointment Slough @ Bishop Cut,MD10A,B9S80251252,E0419B0775,4/12/2019 9:30,Specific Conductance,0,205,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",MD10A - Disappointment Slough @ Bishop Cut,MD10A,B9S80251252,E0419B0775,4/12/2019 9:30,Field Specific Conductance,0,202,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",P8 - San Joaquin River @ Buckley Cove,P8,B9D75871229,E0419B0776,4/12/2019 11:00,Specific Conductance,0,197,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",P8 - San Joaquin River @ Buckley Cove,P8,B9D75871229,E0419B0776,4/12/2019 11:00,Field Specific Conductance,0,195,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D6 - Suisun Bay @ Bulls Head nr. Martinez,D6,E3B80272071,E0419B0891,4/15/2019 10:35,Specific Conductance,0,1490,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D6 - Suisun Bay @ Bulls Head nr. Martinez,D6,E3B80272071,E0419B0891,4/15/2019 10:35,Field Specific Conductance,0,2026,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,EZ6,EZ6,E0419B0849,4/15/2019 11:25,Specific Conductance,0,1310,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",SF Estuarine Entrapment Zone- 6000 ?S/cm bottom EC,EZ6,EZ6,E0419B0849,4/15/2019 11:25,Field Specific Conductance,0,1356,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,EZ2,EZ2,E0419B0850,4/15/2019 11:45,Specific Conductance,0,418,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",SF Estuarine Entrapment Zone- 2000 ?S/cm bottom EC,EZ2,EZ2,E0419B0850,4/15/2019 11:45,Field Specific Conductance,0,534,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D8 - Suisun Bay off Middle Point nr. Nichols,D8,E3B80361594,E0419B0810,4/15/2019 12:10,Specific Conductance,0,159,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D8 - Suisun Bay off Middle Point nr. Nichols,D8,E3B80361594,E0419B0810,4/15/2019 12:10,Field Specific Conductance,0,160,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D10 - Sacramento River @ Chipps Island,D10,B9D80281551,E0419B0811,4/15/2019 12:50,Specific Conductance,0,169,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D10 - Sacramento River @ Chipps Island,D10,B9D80281551,E0419B0811,4/15/2019 12:50,Field Specific Conductance,0,170,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,D7,E0B80702024,E0419B0892,4/16/2019 11:25,Specific Conductance,0,168,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,D7,E0B80702024,E0419B0892,4/16/2019 11:25,Field Specific Conductance,0,168,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZS42 - Suisun Slough @ Volanti Slough,NZS42,E3S81082029,E0419B0893,4/16/2019 12:20,Specific Conductance,0,1180,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZS42 - Suisun Slough @ Volanti Slough,NZS42,E3S81082029,E0419B0893,4/16/2019 12:20,Field Specific Conductance,0,1201,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZ032 - Montezuma Slough nr Grizzly Island Club,NZ032,E3S81022013,E0419B0894,4/16/2019 13:15,Specific Conductance,0,688,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZ032 - Montezuma Slough nr Grizzly Island Club,NZ032,E3S81022013,E0419B0894,4/16/2019 13:15,Field Specific Conductance,0,690,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D41A - San Pablo Bay near Mouth of Petaluma River,D41A,E0B80512234,E0419B0943,4/17/2019 10:00,Specific Conductance,0,10180,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D41A - San Pablo Bay near Mouth of Petaluma River,D41A,E0B80512234,E0419B0943,4/17/2019 10:00,Field Specific Conductance,0,11174,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D41 - San Pablo Bay near Pinole Point,D41,E0B80182224,E0419B0944,4/17/2019 10:50,Specific Conductance,0,13870,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",D41 - San Pablo Bay near Pinole Point,D41,E0B80182224,E0419B0944,4/17/2019 10:50,Field Specific Conductance,0,15487,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZ325 - San Pablo Bay near Rock Wall and Light 15,NZ325,E3B80352175,E0419B0945,4/17/2019 11:50,Specific Conductance,0,5450,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZ325 - San Pablo Bay near Rock Wall and Light 15,NZ325,E3B80352175,E0419B0945,4/17/2019 11:50,Field Specific Conductance,0,5961,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZ002 - Carquinez Strait near Glencove Harbor,NZ002,E0E80392129,E0419B0946,4/17/2019 12:30,Specific Conductance,0,2930,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZ002 - Carquinez Strait near Glencove Harbor,NZ002,E0E80392129,E0419B0946,4/17/2019 12:30,Field Specific Conductance,0,3450,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZ004 - Carquinez Strait near Ozol Pier,NZ004,E0E80212097,E0419B0947,4/17/2019 13:05,Specific Conductance,0,2730,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",NZ004 - Carquinez Strait near Ozol Pier,NZ004,E0E80212097,E0419B0947,4/17/2019 13:05,Field Specific Conductance,0,2877,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,E0519B0963,5/8/2019 7:30,Specific Conductance,0,112,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",Sacramento River @ Hood - C3A,C3A - Hood,B9D82211312,E0519B0963,5/8/2019 7:30,Field Specific Conductance,0,108.8,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",C9 - West Canal @ Clifton Court Intake,C9,B9C74981333,E0519B0964,5/8/2019 9:30,Specific Conductance,0,169,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",C9 - West Canal @ Clifton Court Intake,C9,B9C74981333,E0519B0964,5/8/2019 9:30,Field Specific Conductance,0,165.9,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",C10A - San Joaquin River near Vernalis @ SJR Club,C10A,B9D74081159,E0519B0965,5/8/2019 11:15,Specific Conductance,0,119,1,uS/cm@25 °C,Std Method 2510 B (Filtered) [1]*,3 Feet,"Water, Natural",Normal Sample,0
310,"1500 - Non-Public, Reviewed and Validated",C10A - San Joaquin River near Vernalis @ SJR Club,C10A,B9D74081159,E0519B0965,5/8/2019 11:15,Field Specific Conductance,0,115.7,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0
