SampleID,Genus,Year,Month,Region,StationCode,Group,Units.per.L,BV.um3.per.L
EMP.D28A.2020.07.09,Chlorella,2020,Jul,Central Delta,D28A,Green Algae,71870,9409220.4
EMP.D26.2020.07.13,Aphanizomenon,2020,Jul,Central Delta,D26,Cyanobacteria,278760,513275212.8
EMP.D26.2020.07.13,Chroococcus,2020,Jul,Central Delta,D26,Cyanobacteria,4042020,237943960.8
EMP.D26.2020.07.13,Eucapsis,2020,Jul,Central Delta,D26,Cyanobacteria,26133750,9408150
EMP.D26.2020.07.13,Pseudanabaena,2020,Jul,Central Delta,D26,Cyanobacteria,348450,10610999.4
EMP.MD10A.2020.07.13,Aphanizomenon,2020,Jul,Southern Interior Delta,MD10A,Cyanobacteria,265380,259574370.2
EMP.MD10A.2020.07.13,Chroococcus,2020,Jul,Southern Interior Delta,MD10A,Cyanobacteria,530760,58611826.8
EMP.MD10A.2020.07.13,Eucapsis,2020,Jul,Southern Interior Delta,MD10A,Cyanobacteria,33172500,11942100
EMP.MD10A.2020.07.13,Phormidium,2020,Jul,Southern Interior Delta,MD10A,Cyanobacteria,176920,4598537370
EMP.MD10A.2020.07.13,Cocconeis,2020,Jul,Southern Interior Delta,MD10A,Diatoms,176920,211346862.8
EMP.MD10A.2020.07.13,Thalassiosira,2020,Jul,Southern Interior Delta,MD10A,Diatoms,88460,900910254.8
EMP.MD10A.2020.07.13,Chlorella,2020,Jul,Southern Interior Delta,MD10A,Green Algae,265380,15368155.8
EMP.MD10A.2020.07.13,Monoraphidium,2020,Jul,Southern Interior Delta,MD10A,Green Algae,707680,10084440
EMP.P8.2020.07.13,Aphanizomenon,2020,Jul,Southern Interior Delta,P8,Cyanobacteria,170360,455990686.8
EMP.P8.2020.07.13,Chroococcus,2020,Jul,Southern Interior Delta,P8,Cyanobacteria,18058160,1287246974
EMP.P8.2020.07.13,Eucapsis,2020,Jul,Southern Interior Delta,P8,Cyanobacteria,52470880,20255804
EMP.P8.2020.07.13,Pseudanabaena,2020,Jul,Southern Interior Delta,P8,Cyanobacteria,681440,45528710
EMP.P8.2020.07.13,Coelastrum,2020,Jul,Southern Interior Delta,P8,Green Algae,170360,81278756
EMP.D4.2020.07.14,Chroococcus,2020,Jul,Confluence,D4,Cyanobacteria,1331440,155814792
EMP.D4.2020.07.14,Eucapsis,2020,Jul,Confluence,D4,Cyanobacteria,48900160,17604057.6
EMP.EZ6.2020.07.14,Aphanizomenon,2020,Jul,Entrapment Zone,EZ6,Cyanobacteria,42590,131120555.3
EMP.EZ6.2020.07.14,Chroococcus,2020,Jul,Entrapment Zone,EZ6,Cyanobacteria,2512810,142237823
EMP.EZ6.2020.07.14,Eucapsis,2020,Jul,Entrapment Zone,EZ6,Cyanobacteria,14438010,5197683.6
EMP.EZ6.2020.07.14,Pseudanabaena,2020,Jul,Entrapment Zone,EZ6,Cyanobacteria,255540,10723736.1
EMP.EZ6.2020.07.14,Cyclotella,2020,Jul,Entrapment Zone,EZ6,Diatoms,42590,9158553.6
EMP.EZ6.2020.07.14,Navicula,2020,Jul,Entrapment Zone,EZ6,Diatoms,42590,41030780.1
EMP.EZ6.2020.07.14,Nitzschia,2020,Jul,Entrapment Zone,EZ6,Diatoms,42590,17296224.9
EMP.D22.2020.07.14,Chroococcus,2020,Jul,Confluence,D22,Cyanobacteria,613280,22133275.2
EMP.D22.2020.07.14,Eucapsis,2020,Jul,Confluence,D22,Cyanobacteria,61481320,22133275.2
EMP.D22.2020.07.14,Cyclotella,2020,Jul,Confluence,D22,Diatoms,613280,1780640082
EMP.D22.2020.07.14,Nitzschia,2020,Jul,Confluence,D22,Diatoms,153320,7941976
EMP.NZ068.2020.07.14,Chroococcus,2020,Jul,Northern Interior Delta,NZ068,Cyanobacteria,401610,21278758.2
EMP.NZ068.2020.07.14,Eucapsis,2020,Jul,Northern Interior Delta,NZ068,Cyanobacteria,14129370,4889419.2
EMP.NZ068.2020.07.14,Cocconeis,2020,Jul,Northern Interior Delta,NZ068,Diatoms,36510,25738454.7
EMP.NZ068.2020.07.14,Cyclotella,2020,Jul,Northern Interior Delta,NZ068,Diatoms,219060,2281330271
EMP.NZ068.2020.07.14,Microcostatus,2020,Jul,Northern Interior Delta,NZ068,Diatoms,36510,3297583.2
EMP.NZ068.2020.07.14,Nitzschia,2020,Jul,Northern Interior Delta,NZ068,Diatoms,36510,2647705.2
EMP.D8.2020.07.15,Chroococcus,2020,Jul,Grizzly and Suisun Bay,D8,Cyanobacteria,1556720,91150909.2
EMP.D8.2020.07.15,Eucapsis,2020,Jul,Grizzly and Suisun Bay,D8,Cyanobacteria,27030320,9730915.2
EMP.D8.2020.07.15,Pseudanabaena,2020,Jul,Grizzly and Suisun Bay,D8,Cyanobacteria,70760,2521886.4
EMP.D10.2020.07.15,Chroococcus,2020,Jul,Confluence,D10,Cyanobacteria,845920,61058505.6
EMP.D10.2020.07.15,Eucapsis,2020,Jul,Confluence,D10,Cyanobacteria,42296000,16368552
EMP.D10.2020.07.15,Nitzschia,2020,Jul,Confluence,D10,Diatoms,105740,5879144
EMP.EZ2.2020.07.15,Aphanizomenon,2020,Jul,Entrapment Zone,EZ2,Cyanobacteria,242090,305352958.8
EMP.EZ2.2020.07.15,Chroococcus,2020,Jul,Entrapment Zone,EZ2,Cyanobacteria,968360,59650976
EMP.EZ2.2020.07.15,Eucapsis,2020,Jul,Entrapment Zone,EZ2,Cyanobacteria,95141370,34250893.2
EMP.EZ2.2020.07.15,Planktolyngbya,2020,Jul,Entrapment Zone,EZ2,Cyanobacteria,242090,11976192.3
EMP.EZ2.2020.07.15,Cyclotella,2020,Jul,Entrapment Zone,EZ2,Diatoms,726270,183651894.9
EMP.EZ2.2020.07.15,Melosira,2020,Jul,Entrapment Zone,EZ2,Diatoms,242090,3303434253
EMP.D6.2020.07.16,Eucapsis,2020,Jul,San Pablo Bay,D6,Cyanobacteria,78001550,28080558
EMP.D7.2020.07.16,Plagioselmis,2020,Jul,Grizzly and Suisun Bay,D7,Cryptophytes,143740,23491428.2
EMP.D7.2020.07.16,Eucapsis,2020,Jul,Grizzly and Suisun Bay,D7,Cyanobacteria,59508360,24881394
EMP.NZS42.2020.07.16,Cylindrospermum,2020,Jul,Grizzly and Suisun Bay,NZS42,Cyanobacteria,183990,403806532.8
EMP.NZS42.2020.07.16,Eucapsis,2020,Jul,Grizzly and Suisun Bay,NZS42,Cyanobacteria,74515950,26825742
EMP.NZS42.2020.07.16,Cylindrotheca,2020,Jul,Grizzly and Suisun Bay,NZS42,Diatoms,183990,73101066.9
EMP.NZ032.2020.07.16,Eucapsis,2020,Jul,Grizzly and Suisun Bay,NZ032,Cyanobacteria,211166760,76020033.6
EMP.D41A.2020.07.20,Plagioselmis,2020,Jul,San Pablo Bay,D41A,Cryptophytes,61590,16353992.7
EMP.D41A.2020.07.20,Chroococcus,2020,Jul,San Pablo Bay,D41A,Cyanobacteria,20530,2321943
EMP.D41A.2020.07.20,Eucapsis,2020,Jul,San Pablo Bay,D41A,Cyanobacteria,8006700,2882412
EMP.D41A.2020.07.20,Cyclotella,2020,Jul,San Pablo Bay,D41A,Diatoms,164240,185298852.8
EMP.D41A.2020.07.20,Epithemia,2020,Jul,San Pablo Bay,D41A,Diatoms,20530,21924397.6
EMP.D41A.2020.07.20,Gomphoneis,2020,Jul,San Pablo Bay,D41A,Diatoms,20530,41644899.7
EMP.D41A.2020.07.20,Nitzschia,2020,Jul,San Pablo Bay,D41A,Diatoms,20530,9373176.8
EMP.D41.2020.07.20,Plagioselmis,2020,Jul,San Pablo Bay,D41,Cryptophytes,23000,2983560
EMP.D41.2020.07.20,Chroococcus,2020,Jul,San Pablo Bay,D41,Cyanobacteria,46000,1914980
EMP.D41.2020.07.20,Eucapsis,2020,Jul,San Pablo Bay,D41,Cyanobacteria,9016000,3245760
EMP.D41.2020.07.20,Actinocyclus,2020,Jul,San Pablo Bay,D41,Diatoms,23000,1129008820
EMP.D41.2020.07.20,Cyclotella,2020,Jul,San Pablo Bay,D41,Diatoms,69000,45511020
EMP.D41.2020.07.20,Chlorella,2020,Jul,San Pablo Bay,D41,Green Algae,23000,4879910
EMP.NZ325.2020.07.20,Eucapsis,2020,Jul,San Pablo Bay,NZ325,Cyanobacteria,6539140,2354090.4
EMP.NZ325.2020.07.20,Cyclotella,2020,Jul,San Pablo Bay,NZ325,Diatoms,82150,621280241.1
EMP.NZ325.2020.07.20,Rhizosolenia,2020,Jul,San Pablo Bay,NZ325,Diatoms,16430,32211836.5
EMP.NZ002.2020.07.20,Eucapsis,2020,Jul,San Pablo Bay,NZ002,Cyanobacteria,8176000,2965435.2
EMP.NZ002.2020.07.20,Actinocyclus,2020,Jul,San Pablo Bay,NZ002,Diatoms,20440,26021142
EMP.NZ002.2020.07.20,Cyclotella,2020,Jul,San Pablo Bay,NZ002,Diatoms,20440,15532969.2
EMP.NZ002.2020.07.20,Navicula,2020,Jul,San Pablo Bay,NZ002,Diatoms,40880,53212269.6
EMP.NZ002.2020.07.20,Planothidium,2020,Jul,San Pablo Bay,NZ002,Diatoms,20440,5286192.8
EMP.NZ004.2020.07.20,Chroococcus,2020,Jul,San Pablo Bay,NZ004,Cyanobacteria,44230,1482147.3
EMP.NZ004.2020.07.20,Eucapsis,2020,Jul,San Pablo Bay,NZ004,Cyanobacteria,17780460,6400965.6
EMP.NZ004.2020.07.20,Diploneis,2020,Jul,San Pablo Bay,NZ004,Diatoms,44230,595743600.6
EMP.C3A.2020.08.06,Eucapsis,2020,Aug,Northern Interior Delta,C3A,Cyanobacteria,14373750,5174550
EMP.C3A.2020.08.06,Aulacoseira,2020,Aug,Northern Interior Delta,C3A,Diatoms,383300,316264663
EMP.C3A.2020.08.06,Cocconeis,2020,Aug,Northern Interior Delta,C3A,Diatoms,76660,50573368.6
EMP.C3A.2020.08.06,Cyclotella,2020,Aug,Northern Interior Delta,C3A,Diatoms,153320,58322928
EMP.C3A.2020.08.06,Encyonema,2020,Aug,Northern Interior Delta,C3A,Diatoms,38330,30721878.3
EMP.C3A.2020.08.06,Melosira,2020,Aug,Northern Interior Delta,C3A,Diatoms,38330,618686063.2
EMP.C3A.2020.08.06,Navicula,2020,Aug,Northern Interior Delta,C3A,Diatoms,114990,19408012.2
EMP.C3A.2020.08.06,Nitzschia,2020,Aug,Northern Interior Delta,C3A,Diatoms,38330,4853727.9
EMP.C3A.2020.08.06,Ulnaria,2020,Aug,Northern Interior Delta,C3A,Diatoms,229980,1820549278
EMP.C9.2020.08.06,Aphanizomenon,2020,Aug,Southern Interior Delta,C9,Cyanobacteria,117940,43371255.6
EMP.C9.2020.08.06,Chroococcus,2020,Aug,Southern Interior Delta,C9,Cyanobacteria,6486700,628985814
EMP.C9.2020.08.06,Dolichospermum,2020,Aug,Southern Interior Delta,C9,Cyanobacteria,117940,1285168592
EMP.C9.2020.08.06,Eucapsis,2020,Aug,Southern Interior Delta,C9,Cyanobacteria,36679340,13204562.4
EMP.C9.2020.08.06,Komvophoron,2020,Aug,Southern Interior Delta,C9,Cyanobacteria,117940,9454070.4
EMP.C9.2020.08.06,Pseudanabaena,2020,Aug,Southern Interior Delta,C9,Cyanobacteria,235880,12869612.8
EMP.C9.2020.08.06,Aulacoseira,2020,Aug,Southern Interior Delta,C9,Diatoms,4009960,18735214813
EMP.C9.2020.08.06,Cocconeis,2020,Aug,Southern Interior Delta,C9,Diatoms,353820,227569947.6
EMP.C9.2020.08.06,Cyclotella,2020,Aug,Southern Interior Delta,C9,Diatoms,471760,55148744
EMP.C9.2020.08.06,Nitzschia,2020,Aug,Southern Interior Delta,C9,Diatoms,117940,70812355.4
EMP.C9.2020.08.06,Planothidium,2020,Aug,Southern Interior Delta,C9,Diatoms,117940,53740540.4
EMP.C9.2020.08.06,Chlorella,2020,Aug,Southern Interior Delta,C9,Green Algae,117940,49671610.4
EMP.C10A.2020.08.06,Aphanocapsa,2020,Aug,Southern Interior Delta,C10A,Cyanobacteria,122660,22145036.4
EMP.C10A.2020.08.06,Chroococcus,2020,Aug,Southern Interior Delta,C10A,Cyanobacteria,1839900,118764318.4
EMP.C10A.2020.08.06,Cuspidothrix,2020,Aug,Southern Interior Delta,C10A,Cyanobacteria,122660,148647974.2
EMP.C10A.2020.08.06,Eucapsis,2020,Aug,Southern Interior Delta,C10A,Cyanobacteria,38024600,13688856
EMP.C10A.2020.08.06,Phormidium,2020,Aug,Southern Interior Delta,C10A,Cyanobacteria,122660,2017548478
EMP.C10A.2020.08.06,Cyclotella,2020,Aug,Southern Interior Delta,C10A,Diatoms,7972900,9659126646
EMP.C10A.2020.08.06,Melosira,2020,Aug,Southern Interior Delta,C10A,Diatoms,245320,1144550273
EMP.C10A.2020.08.06,Navicula,2020,Aug,Southern Interior Delta,C10A,Diatoms,367980,466310389
EMP.C10A.2020.08.06,Nitzschia,2020,Aug,Southern Interior Delta,C10A,Diatoms,490640,314392299.2
EMP.C10A.2020.08.06,Planothidium,2020,Aug,Southern Interior Delta,C10A,Diatoms,122660,135387201.6
EMP.C10A.2020.08.06,Chlorella,2020,Aug,Southern Interior Delta,C10A,Green Algae,613300,62654728
EMP.C10A.2020.08.06,Chlorococcum,2020,Aug,Southern Interior Delta,C10A,Green Algae,367980,98648078.4
EMP.C10A.2020.08.06,Coelastrum,2020,Aug,Southern Interior Delta,C10A,Green Algae,245320,11704217.2
EMP.C10A.2020.08.06,Desmodesmus,2020,Aug,Southern Interior Delta,C10A,Green Algae,367980,59102494.4
EMP.C10A.2020.08.06,Dictyochloris,2020,Aug,Southern Interior Delta,C10A,Green Algae,122660,299123582.4
EMP.C10A.2020.08.06,Dictyosphaerium,2020,Aug,Southern Interior Delta,C10A,Green Algae,245320,221965536
EMP.C10A.2020.08.06,Monoraphidium,2020,Aug,Southern Interior Delta,C10A,Green Algae,1103940,58150652.8
EMP.D12.2020.08.10,Aphanizomenon,2020,Aug,Confluence,D12,Cyanobacteria,408860,801529144
EMP.D12.2020.08.10,Chroococcus,2020,Aug,Confluence,D12,Cyanobacteria,11856940,531299259.9
EMP.D12.2020.08.10,Eucapsis,2020,Aug,Confluence,D12,Cyanobacteria,77683400,27966024
EMP.D12.2020.08.10,Pseudanabaena,2020,Aug,Confluence,D12,Cyanobacteria,204430,18431408.8
EMP.D12.2020.08.10,Cyclotella,2020,Aug,Confluence,D12,Diatoms,408860,39275091.6
EMP.EZ2-SJR.2020.08.10,Chroococcus,2020,Aug,Entrapment Zone,EZ2-SJR,Cyanobacteria,10951500,647382590.4
EMP.EZ2-SJR.2020.08.10,Eucapsis,2020,Aug,Entrapment Zone,EZ2-SJR,Cyanobacteria,81041100,29174796
EMP.EZ2-SJR.2020.08.10,Pseudanabaena,2020,Aug,Entrapment Zone,EZ2-SJR,Cyanobacteria,219030,10316313
EMP.EZ2-SJR.2020.08.10,Cyclotella,2020,Aug,Entrapment Zone,EZ2-SJR,Diatoms,219030,28675407.6
EMP.EZ2-SJR.2020.08.10,Fragilaria,2020,Aug,Entrapment Zone,EZ2-SJR,Diatoms,219030,60995474.4
EMP.D16.2020.08.10,Plagioselmis,2020,Aug,Central Delta,D16,Cryptophytes,114990,46963065.9
EMP.D16.2020.08.10,Chroococcus,2020,Aug,Central Delta,D16,Cyanobacteria,10924050,570561981.6
EMP.D16.2020.08.10,Eucapsis,2020,Aug,Central Delta,D16,Cyanobacteria,29667420,10680271.2
EMP.D16.2020.08.10,Pseudanabaena,2020,Aug,Central Delta,D16,Cyanobacteria,114990,6066872.4
EMP.D16.2020.08.10,Aulacoseira,2020,Aug,Central Delta,D16,Diatoms,5174550,30177613382
EMP.D16.2020.08.10,Cyclotella,2020,Aug,Central Delta,D16,Diatoms,804930,305629621.2
EMP.D19.2020.08.10,Aphanizomenon,2020,Aug,Central Delta,D19,Cyanobacteria,104540,144181568
EMP.D19.2020.08.10,Chroococcus,2020,Aug,Central Delta,D19,Cyanobacteria,10035840,536185660
EMP.D19.2020.08.10,Eucapsis,2020,Aug,Central Delta,D19,Cyanobacteria,30421140,10951610.4
EMP.D19.2020.08.10,Pseudanabaena,2020,Aug,Central Delta,D19,Cyanobacteria,209080,12241634
EMP.D19.2020.08.10,Aulacoseira,2020,Aug,Central Delta,D19,Diatoms,836320,3163689838
EMP.D19.2020.08.10,Cocconeis,2020,Aug,Central Delta,D19,Diatoms,313620,389447043.6
EMP.D19.2020.08.10,Cyclotella,2020,Aug,Central Delta,D19,Diatoms,313620,70137976.8
EMP.D19.2020.08.10,Nitzschia,2020,Aug,Central Delta,D19,Diatoms,104540,5327358.4
EMP.D28A.2020.08.10,Aphanocapsa,2020,Aug,Central Delta,D28A,Cyanobacteria,121040,4499056.8
EMP.D28A.2020.08.10,Chroococcus,2020,Aug,Central Delta,D28A,Cyanobacteria,5688880,414523267.2
EMP.D28A.2020.08.10,Eucapsis,2020,Aug,Central Delta,D28A,Cyanobacteria,41758800,15033168
EMP.D28A.2020.08.10,Aulacoseira,2020,Aug,Central Delta,D28A,Diatoms,1694560,9954276342
EMP.D28A.2020.08.10,Cocconeis,2020,Aug,Central Delta,D28A,Diatoms,484160,438227740.8
EMP.D28A.2020.08.10,Gomphonema,2020,Aug,Central Delta,D28A,Diatoms,121040,32447192.8
EMP.D28A.2020.08.10,Rhoicosphenia,2020,Aug,Central Delta,D28A,Diatoms,121040,133908972.8
EMP.D26.2020.08.11,Chroococcus,2020,Aug,Central Delta,D26,Cyanobacteria,5893340,267632380.8
EMP.D26.2020.08.11,Eucapsis,2020,Aug,Central Delta,D26,Cyanobacteria,48152900,17335044
EMP.D26.2020.08.11,Pseudanabaena,2020,Aug,Central Delta,D26,Cyanobacteria,143740,4062092.4
EMP.D26.2020.08.11,Aulacoseira,2020,Aug,Central Delta,D26,Diatoms,2299840,11541471059
EMP.D26.2020.08.11,Cocconeis,2020,Aug,Central Delta,D26,Diatoms,143740,119756981
EMP.D26.2020.08.11,Cyclotella,2020,Aug,Central Delta,D26,Diatoms,431220,143553138
EMP.D26.2020.08.11,Navicula,2020,Aug,Central Delta,D26,Diatoms,143740,51776585.4
EMP.D26.2020.08.11,Nitzschia,2020,Aug,Central Delta,D26,Diatoms,287480,100071788
EMP.MD10A.2020.08.11,Aphanizomenon,2020,Aug,Southern Interior Delta,MD10A,Cyanobacteria,54760,102210087.6
EMP.MD10A.2020.08.11,Chroococcus,2020,Aug,Southern Interior Delta,MD10A,Cyanobacteria,1861840,161257248
EMP.MD10A.2020.08.11,Dolichospermum,2020,Aug,Southern Interior Delta,MD10A,Cyanobacteria,164280,247462630.4
EMP.MD10A.2020.08.11,Eucapsis,2020,Aug,Southern Interior Delta,MD10A,Cyanobacteria,19001720,6840619.2
EMP.MD10A.2020.08.11,Cocconeis,2020,Aug,Southern Interior Delta,MD10A,Diatoms,54760,19740980
EMP.MD10A.2020.08.11,Cyclotella,2020,Aug,Southern Interior Delta,MD10A,Diatoms,876160,100335652.8
EMP.MD10A.2020.08.11,Chlorella,2020,Aug,Southern Interior Delta,MD10A,Green Algae,328560,35333342.4
EMP.P8.2020.08.11,Plagioselmis,2020,Aug,Southern Interior Delta,P8,Cryptophytes,122660,20925796
EMP.P8.2020.08.11,Chroococcus,2020,Aug,Southern Interior Delta,P8,Cyanobacteria,13860580,906359272
EMP.P8.2020.08.11,Eucapsis,2020,Aug,Southern Interior Delta,P8,Cyanobacteria,36552680,13158964.8
EMP.P8.2020.08.11,Cyclotella,2020,Aug,Southern Interior Delta,P8,Diatoms,490640,272624116
EMP.P8.2020.08.11,Navicula,2020,Aug,Southern Interior Delta,P8,Diatoms,122660,103397473.6
EMP.P8.2020.08.11,Nitzschia,2020,Aug,Southern Interior Delta,P8,Diatoms,122660,12426684.6
EMP.P8.2020.08.11,Tryblionella,2020,Aug,Southern Interior Delta,P8,Diatoms,122660,507926473.8
EMP.P8.2020.08.11,Chlorella,2020,Aug,Southern Interior Delta,P8,Green Algae,122660,11278587
EMP.P8.2020.08.11,Dictyochloris,2020,Aug,Southern Interior Delta,P8,Green Algae,245320,367786197.2
EMP.P8.2020.08.11,Selenastrum,2020,Aug,Southern Interior Delta,P8,Green Algae,122660,25894752.6
EMP.D4.2020.08.12,Chroococcus,2020,Aug,Confluence,D4,Cyanobacteria,4599600,172626821
EMP.D4.2020.08.12,Eucapsis,2020,Aug,Confluence,D4,Cyanobacteria,73593600,26493696
EMP.D4.2020.08.12,Nitzschia,2020,Aug,Confluence,D4,Diatoms,191650,5672840
EMP.D4.2020.08.12,Chlorella,2020,Aug,Confluence,D4,Green Algae,383300,35244435
EMP.EZ6.2020.08.12,Aphanizomenon,2020,Aug,Entrapment Zone,EZ6,Cyanobacteria,328540,674357918.6
EMP.EZ6.2020.08.12,Chroococcus,2020,Aug,Entrapment Zone,EZ6,Cyanobacteria,5092370,410766991.2
EMP.EZ6.2020.08.12,Eucapsis,2020,Aug,Entrapment Zone,EZ6,Cyanobacteria,59794280,21525940.8
EMP.EZ6.2020.08.12,Pseudanabaena,2020,Aug,Entrapment Zone,EZ6,Cyanobacteria,164270,3513735.3
EMP.EZ6.2020.08.12,Gyrosigma,2020,Aug,Entrapment Zone,EZ6,Diatoms,328540,1290307996
EMP.EZ2.2020.08.12,Plagioselmis,2020,Aug,Entrapment Zone,EZ2,Cryptophytes,229980,126852368.4
EMP.EZ2.2020.08.12,Chroococcus,2020,Aug,Entrapment Zone,EZ2,Cyanobacteria,5289540,332953545
EMP.EZ2.2020.08.12,Eucapsis,2020,Aug,Entrapment Zone,EZ2,Cyanobacteria,85782540,30881714.4
EMP.EZ2.2020.08.12,Microcystis,2020,Aug,Entrapment Zone,EZ2,Cyanobacteria,229980,528666525
EMP.EZ2.2020.08.12,Cocconeis,2020,Aug,Entrapment Zone,EZ2,Diatoms,459960,1314133318
EMP.EZ2.2020.08.12,Cyclotella,2020,Aug,Entrapment Zone,EZ2,Diatoms,229980,69681640.2
EMP.D22.2020.08.12,Chroococcus,2020,Aug,Confluence,D22,Cyanobacteria,6209460,262025413.2
EMP.D22.2020.08.12,Eucapsis,2020,Aug,Confluence,D22,Cyanobacteria,85782540,30881714.4
EMP.D22.2020.08.12,Pseudanabaena,2020,Aug,Confluence,D22,Cyanobacteria,229980,8773737
EMP.D22.2020.08.12,Nitzschia,2020,Aug,Confluence,D22,Diatoms,459960,102479088
EMP.NZ068.2020.08.12,Chroococcus,2020,Aug,Northern Interior Delta,NZ068,Cyanobacteria,229980,14868207
EMP.NZ068.2020.08.12,Eucapsis,2020,Aug,Northern Interior Delta,NZ068,Cyanobacteria,30510680,10983844.8
EMP.NZ068.2020.08.12,Cyclotella,2020,Aug,Northern Interior Delta,NZ068,Diatoms,229980,1556109074
EMP.NZ068.2020.08.12,Diatoma,2020,Aug,Northern Interior Delta,NZ068,Diatoms,76660,626943878.4
EMP.NZ068.2020.08.12,Nitzschia,2020,Aug,Northern Interior Delta,NZ068,Diatoms,76660,10704802.4
EMP.D6.2020.08.13,Cryptomonas,2020,Aug,San Pablo Bay,D6,Cryptophytes,62160,26377596
EMP.D6.2020.08.13,Plagioselmis,2020,Aug,San Pablo Bay,D6,Cryptophytes,62160,14349636
EMP.D6.2020.08.13,Eucapsis,2020,Aug,San Pablo Bay,D6,Cyanobacteria,24988320,8995795.2
EMP.D8.2020.08.13,Eucapsis,2020,Aug,Grizzly and Suisun Bay,D8,Cyanobacteria,47720850,17179506
EMP.D10.2020.08.13,Plagioselmis,2020,Aug,Confluence,D10,Cryptophytes,135290,45644140.2
EMP.D10.2020.08.13,Chroococcus,2020,Aug,Confluence,D10,Cyanobacteria,1488190,84481840.5
EMP.D10.2020.08.13,Eucapsis,2020,Aug,Confluence,D10,Cyanobacteria,53980710,19433055.6
EMP.D7.2020.08.17,Eucapsis,2020,Aug,Grizzly and Suisun Bay,D7,Cyanobacteria,26244320,9447955.2
EMP.D7.2020.08.17,Cyclotella,2020,Aug,Grizzly and Suisun Bay,D7,Diatoms,67640,164455837.6
EMP.D7.2020.08.17,Gyrosigma,2020,Aug,Grizzly and Suisun Bay,D7,Diatoms,135280,532602771.2
EMP.D7.2020.08.17,Rhizosolenia,2020,Aug,Grizzly and Suisun Bay,D7,Diatoms,608760,3616886664
EMP.NZS42.2020.08.17,Eucapsis,2020,Aug,Grizzly and Suisun Bay,NZS42,Cyanobacteria,79996000,28798560
EMP.NZS42.2020.08.17,Peridinium,2020,Aug,Grizzly and Suisun Bay,NZS42,Dinoflagellates,199990,167723613.4
EMP.NZ032.2020.08.17,Eucapsis,2020,Aug,Grizzly and Suisun Bay,NZ032,Cyanobacteria,49479360,17812569.6
EMP.NZ032.2020.08.17,Rhizosolenia,2020,Aug,Grizzly and Suisun Bay,NZ032,Diatoms,497280,2341030138
EMP.D41A.2020.08.18,Plagioselmis,2020,Aug,San Pablo Bay,D41A,Cryptophytes,345000,97296900
EMP.D41A.2020.08.18,Chroococcus,2020,Aug,San Pablo Bay,D41A,Cyanobacteria,86250,3345637.5
EMP.D41A.2020.08.18,Eucapsis,2020,Aug,San Pablo Bay,D41A,Cyanobacteria,11327500,4077900
EMP.D41A.2020.08.18,Cyclotella,2020,Aug,San Pablo Bay,D41A,Diatoms,28750,20587587.5
EMP.D41A.2020.08.18,Chlorella,2020,Aug,San Pablo Bay,D41A,Green Algae,172500,15026475
EMP.D41.2020.08.18,Plagioselmis,2020,Aug,San Pablo Bay,D41,Cryptophytes,43810,9718372.3
EMP.D41.2020.08.18,Eucapsis,2020,Aug,San Pablo Bay,D41,Cyanobacteria,17874480,6434812.8
EMP.D41.2020.08.18,Cyclotella,2020,Aug,San Pablo Bay,D41,Diatoms,43810,13273991.9
EMP.D41.2020.08.18,Chlorella,2020,Aug,San Pablo Bay,D41,Green Algae,87620,5074074.2
EMP.NZ002.2020.08.18,Eucapsis,2020,Aug,San Pablo Bay,NZ002,Cyanobacteria,18354000,6607440
EMP.NZ002.2020.08.18,Cyclotella,2020,Aug,San Pablo Bay,NZ002,Diatoms,92000,314068680
EMP.NZ002.2020.08.18,Rhizosolenia,2020,Aug,San Pablo Bay,NZ002,Diatoms,46000,120879260
EMP.NZ004.2020.08.18,Plagioselmis,2020,Aug,San Pablo Bay,NZ004,Cryptophytes,78620,20243077.6
EMP.NZ004.2020.08.18,Eucapsis,2020,Aug,San Pablo Bay,NZ004,Cyanobacteria,15920550,5731398
EMP.NZ004.2020.08.18,Pseudanabaena,2020,Aug,San Pablo Bay,NZ004,Cyanobacteria,39310,2283911
EMP.NZ004.2020.08.18,Cocconeis,2020,Aug,San Pablo Bay,NZ004,Diatoms,39310,53004424.7
EMP.NZ004.2020.08.18,Cyclotella,2020,Aug,San Pablo Bay,NZ004,Diatoms,117930,52548428.7
EMP.D12.2020.09.08,Chroococcus,2020,Sep,Confluence,D12,Cyanobacteria,7495840,375880600.4
EMP.D12.2020.09.08,Eucapsis,2020,Sep,Confluence,D12,Cyanobacteria,66781120,24041203.2
EMP.D12.2020.09.08,Pseudanabaena,2020,Sep,Confluence,D12,Cyanobacteria,170360,4514540
EMP.D12.2020.09.08,Nitzschia,2020,Sep,Confluence,D12,Diatoms,170360,32417804.4
EMP.D12.2020.09.08,Chlorella,2020,Sep,Confluence,D12,Green Algae,170360,94660534
EMP.D26.2020.09.08,Chroococcus,2020,Sep,Central Delta,D26,Cyanobacteria,6803220,434932729.2
EMP.EZ2-SJR.2020.09.08,Chroomonas,2020,Sep,Entrapment Zone,EZ2-SJR,Cryptophytes,95830,41240440.5
EMP.EZ2-SJR.2020.09.08,Plagioselmis,2020,Sep,Entrapment Zone,EZ2-SJR,Cryptophytes,95830,32331125.4
EMP.EZ2-SJR.2020.09.08,Chroococcus,2020,Sep,Entrapment Zone,EZ2-SJR,Cyanobacteria,12170410,1060732687
